Index,Time,(Gimbal_Control).pitch_position_ref,(Gimbal_Control).present_mode,(Gimbal_Control).last_mode,(AutoAim_Control).armor_pitch,(MiniPC_Data).is_get_target,(AutoAim_Control).hit_mode
75615,75.615811,-8.77000046,1,1,-8.77000046,1,0
75616,75.616791,-8.77000046,1,1,-8.77000046,1,0
75617,75.617791,-8.77000046,1,1,-8.77000046,1,0
75618,75.618795,-8.77000046,1,1,-8.77000046,1,0
75619,75.619791,-8.77000046,1,1,-8.77000046,1,0
75620,75.620794,-8.77000046,1,1,-8.77000046,1,0
75621,75.621795,-8.77000046,1,1,-8.77000046,1,0
75622,75.622791,-8.77000046,1,1,-8.77000046,1,0
75623,75.623792,-8.77000046,1,1,-8.77000046,1,0
75624,75.624796,-8.72999954,1,1,-8.77000046,1,0
75625,75.625796,-8.72999954,1,1,-8.72999954,1,0
75626,75.626811,-8.72999954,1,1,-8.72999954,1,0
75627,75.627791,-8.72999954,1,1,-8.72999954,1,0
75628,75.628792,-8.72999954,1,1,-8.72999954,1,0
75629,75.629792,-8.72999954,1,1,-8.72999954,1,0
75630,75.630792,-8.72999954,1,1,-8.72999954,1,0
75631,75.631796,-8.72999954,1,1,-8.72999954,1,0
75632,75.632797,-8.72999954,1,1,-8.72999954,1,0
75633,75.633793,-8.72999954,1,1,-8.72999954,1,0
75634,75.634794,-8.78999996,1,1,-8.72999954,1,0
75635,75.635798,-8.78999996,1,1,-8.78999996,1,0
75636,75.636807,-8.78999996,1,1,-8.78999996,1,0
75637,75.637795,-8.78999996,1,1,-8.78999996,1,0
75638,75.638796,-8.78999996,1,1,-8.78999996,1,0
75639,75.639796,-8.78999996,1,1,-8.78999996,1,0
75640,75.640797,-8.78999996,1,1,-8.78999996,1,0
75641,75.641793,-8.78999996,1,1,-8.78999996,1,0
75642,75.642793,-8.78999996,1,1,-8.78999996,1,0
75643,75.643798,-8.78999996,1,1,-8.78999996,1,0
75644,75.644791,-8.81999969,1,1,-8.78999996,1,0
75645,75.645794,-8.81999969,1,1,-8.81999969,1,0
75646,75.646795,-8.81999969,1,1,-8.81999969,1,0
75647,75.647813,-8.81999969,1,1,-8.81999969,1,0
75648,75.648793,-8.81999969,1,1,-8.81999969,1,0
75649,75.649797,-8.81999969,1,1,-8.81999969,1,0
75650,75.650793,-8.81999969,1,1,-8.81999969,1,0
75651,75.651795,-8.81999969,1,1,-8.81999969,1,0
75652,75.652791,-8.81999969,1,1,-8.81999969,1,0
75653,75.653792,-8.81999969,1,1,-8.81999969,1,0
75654,75.654797,-8.80000019,1,1,-8.81999969,1,0
75655,75.655798,-8.80000019,1,1,-8.80000019,1,0
75656,75.656795,-8.80000019,1,1,-8.80000019,1,0
75657,75.657796,-8.80000019,1,1,-8.80000019,1,0
75658,75.658812,-8.80000019,1,1,-8.80000019,1,0
75659,75.659812,-8.80000019,1,1,-8.80000019,1,0
75660,75.660793,-8.80000019,1,1,-8.80000019,1,0
75661,75.661794,-8.80000019,1,1,-8.80000019,1,0
75662,75.662791,-8.80000019,1,1,-8.80000019,1,0
75663,75.663792,-8.80000019,1,1,-8.80000019,1,0
75664,75.664796,-8.72999954,1,1,-8.80000019,1,0
75665,75.665798,-8.72999954,1,1,-8.72999954,1,0
75666,75.666794,-8.72999954,1,1,-8.72999954,1,0
75667,75.667796,-8.72999954,1,1,-8.72999954,1,0
75668,75.668793,-8.72999954,1,1,-8.72999954,1,0
75669,75.669813,-8.72999954,1,1,-8.72999954,1,0
75670,75.670793,-8.72999954,1,1,-8.72999954,1,0
75671,75.671795,-8.72999954,1,1,-8.72999954,1,0
75672,75.672792,-8.72999954,1,1,-8.72999954,1,0
75673,75.673793,-8.72999954,1,1,-8.72999954,1,0
75674,75.674797,-8.72999954,1,1,-8.72999954,1,0
75675,75.675791,-8.72999954,1,1,-8.72999954,1,0
75676,75.676795,-8.72999954,1,1,-8.72999954,1,0
75677,75.677797,-8.72999954,1,1,-8.72999954,1,0
75678,75.678793,-8.72999954,1,1,-8.72999954,1,0
75679,75.679811,-8.72999954,1,1,-8.72999954,1,0
75680,75.680792,-8.72999954,1,1,-8.72999954,1,0
75681,75.681794,-8.72999954,1,1,-8.72999954,1,0
75682,75.682797,-8.72999954,1,1,-8.72999954,1,0
75683,75.683798,-8.72999954,1,1,-8.72999954,1,0
75684,75.684794,-8.68000031,1,1,-8.72999954,1,0
75685,75.685795,-8.68000031,1,1,-8.68000031,1,0
75686,75.686791,-8.68000031,1,1,-8.68000031,1,0
75687,75.687791,-8.68000031,1,1,-8.68000031,1,0
75688,75.688795,-8.68000031,1,1,-8.68000031,1,0
75689,75.689791,-8.68000031,1,1,-8.68000031,1,0
75690,75.690805,-8.68000031,1,1,-8.68000031,1,0
75691,75.691794,-8.68000031,1,1,-8.68000031,1,0
75692,75.692795,-8.68000031,1,1,-8.68000031,1,0
75693,75.693791,-8.68000031,1,1,-8.68000031,1,0
75694,75.694791,-8.72999954,1,1,-8.68000031,1,0
75695,75.695795,-8.72999954,1,1,-8.72999954,1,0
75696,75.696796,-8.72999954,1,1,-8.72999954,1,0
75697,75.697792,-8.72999954,1,1,-8.72999954,1,0
75698,75.698793,-8.72999954,1,1,-8.72999954,1,0
75699,75.699792,-8.72999954,1,1,-8.72999954,1,0
75700,75.700793,-8.72999954,1,1,-8.72999954,1,0
75701,75.701828,-8.72999954,1,1,-8.72999954,1,0
75702,75.702795,-8.72999954,1,1,-8.72999954,1,0
75703,75.703794,-8.72999954,1,1,-8.72999954,1,0
75704,75.704795,-8.75,1,1,-8.72999954,1,0
75705,75.705791,-8.75,1,1,-8.75,1,0
75706,75.706791,-8.75,1,1,-8.75,1,0
75707,75.707795,-8.75,1,1,-8.75,1,0
75708,75.708796,-8.75,1,1,-8.75,1,0
75709,75.709796,-8.75,1,1,-8.75,1,0
75710,75.710796,-8.75,1,1,-8.75,1,0
75711,75.711792,-8.75,1,1,-8.75,1,0
75712,75.712793,-8.75,1,1,-8.75,1,0
75713,75.713810,-8.75,1,1,-8.75,1,0
75714,75.714823,-8.73999977,1,1,-8.75,1,0
75715,75.715806,-8.73999977,1,1,-8.73999977,1,0
75716,75.716797,-8.73999977,1,1,-8.73999977,1,0
75717,75.717791,-8.73999977,1,1,-8.73999977,1,0
75718,75.718795,-8.73999977,1,1,-8.73999977,1,0
75719,75.719791,-8.73999977,1,1,-8.73999977,1,0
75720,75.720796,-8.73999977,1,1,-8.73999977,1,0
75721,75.721797,-8.73999977,1,1,-8.73999977,1,0
75722,75.722794,-8.73999977,1,1,-8.73999977,1,0
75723,75.723795,-8.73999977,1,1,-8.73999977,1,0
75724,75.724817,-8.77000046,1,1,-8.73999977,1,0
75725,75.725813,-8.77000046,1,1,-8.77000046,1,0
75726,75.726794,-8.77000046,1,1,-8.77000046,1,0
75727,75.727795,-8.77000046,1,1,-8.77000046,1,0
75728,75.728792,-8.77000046,1,1,-8.77000046,1,0
75729,75.729796,-8.77000046,1,1,-8.77000046,1,0
75730,75.730792,-8.77000046,1,1,-8.77000046,1,0
75731,75.731794,-8.77000046,1,1,-8.77000046,1,0
75732,75.732798,-8.77000046,1,1,-8.77000046,1,0
75733,75.733792,-8.77000046,1,1,-8.77000046,1,0
75734,75.734796,-8.72999954,1,1,-8.77000046,1,0
75735,75.735798,-8.72999954,1,1,-8.72999954,1,0
75736,75.736807,-8.72999954,1,1,-8.72999954,1,0
75737,75.737796,-8.72999954,1,1,-8.72999954,1,0
75738,75.738798,-8.72999954,1,1,-8.72999954,1,0
75739,75.739798,-8.72999954,1,1,-8.72999954,1,0
75740,75.740792,-8.72999954,1,1,-8.72999954,1,0
75741,75.741796,-8.72999954,1,1,-8.72999954,1,0
75742,75.742797,-8.72999954,1,1,-8.72999954,1,0
75743,75.743794,-8.72999954,1,1,-8.72999954,1,0
75744,75.744795,-8.73999977,1,1,-8.72999954,1,0
75745,75.745792,-8.73999977,1,1,-8.73999977,1,0
75746,75.746793,-8.73999977,1,1,-8.73999977,1,0
75747,75.747810,-8.73999977,1,1,-8.73999977,1,0
75748,75.748793,-8.73999977,1,1,-8.73999977,1,0
75749,75.749796,-8.73999977,1,1,-8.73999977,1,0
75750,75.750792,-8.73999977,1,1,-8.73999977,1,0
75751,75.751792,-8.73999977,1,1,-8.73999977,1,0
75752,75.752796,-8.73999977,1,1,-8.73999977,1,0
75753,75.753797,-8.73999977,1,1,-8.73999977,1,0
75754,75.754793,-8.73999977,1,1,-8.73999977,1,0
75755,75.755794,-8.73999977,1,1,-8.73999977,1,0
75756,75.756798,-8.73999977,1,1,-8.73999977,1,0
75757,75.757813,-8.73999977,1,1,-8.73999977,1,0
75758,75.758793,-8.73999977,1,1,-8.73999977,1,0
75759,75.759797,-8.73999977,1,1,-8.73999977,1,0
75760,75.760793,-8.73999977,1,1,-8.73999977,1,0
75761,75.761794,-8.73999977,1,1,-8.73999977,1,0
75762,75.762798,-8.73999977,1,1,-8.73999977,1,0
75763,75.763791,-8.73999977,1,1,-8.73999977,1,0
75764,75.764795,-8.75,1,1,-8.73999977,1,0
75765,75.765796,-8.75,1,1,-8.75,1,0
75766,75.766792,-8.75,1,1,-8.75,1,0
75767,75.767806,-8.75,1,1,-8.75,1,0
75768,75.768807,-8.75,1,1,-8.75,1,0
75769,75.769791,-8.75,1,1,-8.75,1,0
75770,75.770792,-8.75,1,1,-8.75,1,0
75771,75.771796,-8.75,1,1,-8.75,1,0
75772,75.772797,-8.75,1,1,-8.75,1,0
75773,75.773793,-8.75,1,1,-8.75,1,0
75774,75.774794,-8.75,1,1,-8.75,1,0
75775,75.775798,-8.75,1,1,-8.75,1,0
75776,75.776791,-8.75,1,1,-8.75,1,0
75777,75.777795,-8.75,1,1,-8.75,1,0
75778,75.778812,-8.75,1,1,-8.75,1,0
75779,75.779796,-8.75,1,1,-8.75,1,0
75780,75.780797,-8.75,1,1,-8.75,1,0
75781,75.781794,-8.75,1,1,-8.75,1,0
75782,75.782795,-8.75,1,1,-8.75,1,0
75783,75.783791,-8.75,1,1,-8.75,1,0
75784,75.784792,-8.72999954,1,1,-8.75,1,0
75785,75.785797,-8.72999954,1,1,-8.72999954,1,0
75786,75.786798,-8.72999954,1,1,-8.72999954,1,0
75787,75.787795,-8.72999954,1,1,-8.72999954,1,0
75788,75.788796,-8.72999954,1,1,-8.72999954,1,0
75789,75.789809,-8.72999954,1,1,-8.72999954,1,0
75790,75.790798,-8.72999954,1,1,-8.72999954,1,0
75791,75.791792,-8.72999954,1,1,-8.72999954,1,0
75792,75.792796,-8.72999954,1,1,-8.72999954,1,0
75793,75.793797,-8.72999954,1,1,-8.72999954,1,0
75794,75.794794,-8.76000023,1,1,-8.72999954,1,0
75795,75.795796,-8.76000023,1,1,-8.76000023,1,0
75796,75.796792,-8.76000023,1,1,-8.76000023,1,0
75797,75.797793,-8.76000023,1,1,-8.76000023,1,0
75798,75.798798,-8.76000023,1,1,-8.76000023,1,0
75799,75.799794,-8.76000023,1,1,-8.76000023,1,0
75800,75.800805,-8.76000023,1,1,-8.76000023,1,0
75801,75.801794,-8.76000023,1,1,-8.76000023,1,0
75802,75.802796,-8.76000023,1,1,-8.76000023,1,0
75803,75.803793,-8.76000023,1,1,-8.76000023,1,0
75804,75.804794,-8.76000023,1,1,-8.76000023,1,0
75805,75.805798,-8.76000023,1,1,-8.76000023,1,0
75806,75.806792,-8.76000023,1,1,-8.76000023,1,0
75807,75.807796,-8.76000023,1,1,-8.76000023,1,0
75808,75.808798,-8.76000023,1,1,-8.76000023,1,0
75809,75.809798,-8.76000023,1,1,-8.76000023,1,0
75810,75.810807,-8.76000023,1,1,-8.76000023,1,0
75811,75.811796,-8.76000023,1,1,-8.76000023,1,0
75812,75.812798,-8.76000023,1,1,-8.76000023,1,0
75813,75.813793,-8.76000023,1,1,-8.76000023,1,0
75814,75.814794,-8.76000023,1,1,-8.76000023,1,0
75815,75.815798,-8.76000023,1,1,-8.76000023,1,0
75816,75.816799,-8.76000023,1,1,-8.76000023,1,0
75817,75.817795,-8.76000023,1,1,-8.76000023,1,0
75818,75.818795,-8.76000023,1,1,-8.76000023,1,0
75819,75.819795,-8.76000023,1,1,-8.76000023,1,0
75820,75.820807,-8.76000023,1,1,-8.76000023,1,0
75821,75.821796,-8.76000023,1,1,-8.76000023,1,0
75822,75.822797,-8.76000023,1,1,-8.76000023,1,0
75823,75.823810,-8.76000023,1,1,-8.76000023,1,0
75824,75.824791,-8.75,1,1,-8.76000023,1,0
75825,75.825792,-8.75,1,1,-8.75,1,0
75826,75.826795,-8.75,1,1,-8.75,1,0
75827,75.827796,-8.75,1,1,-8.75,1,0
75828,75.828792,-8.75,1,1,-8.75,1,0
75829,75.829796,-8.75,1,1,-8.75,1,0
75830,75.830792,-8.75,1,1,-8.75,1,0
75831,75.831806,-8.75,1,1,-8.75,1,0
75832,75.832795,-8.75,1,1,-8.75,1,0
75833,75.833796,-8.75,1,1,-8.75,1,0
75834,75.834792,-8.75,1,1,-8.75,1,0
75835,75.835792,-8.75,1,1,-8.75,1,0
75836,75.836796,-8.75,1,1,-8.75,1,0
75837,75.837797,-8.75,1,1,-8.75,1,0
75838,75.838793,-8.75,1,1,-8.75,1,0
75839,75.839797,-8.75,1,1,-8.75,1,0
75840,75.840793,-8.75,1,1,-8.75,1,0
75841,75.841814,-8.75,1,1,-8.75,1,0
75842,75.842791,-8.75,1,1,-8.75,1,0
75843,75.843798,-8.75,1,1,-8.75,1,0
75844,75.844791,-8.76000023,1,1,-8.75,1,0
75845,75.845795,-8.76000023,1,1,-8.76000023,1,0
75846,75.846796,-8.76000023,1,1,-8.76000023,1,0
75847,75.847792,-8.76000023,1,1,-8.76000023,1,0
75848,75.848793,-8.76000023,1,1,-8.76000023,1,0
75849,75.849793,-8.76000023,1,1,-8.76000023,1,0
75850,75.850794,-8.76000023,1,1,-8.76000023,1,0
75851,75.851791,-8.76000023,1,1,-8.76000023,1,0
75852,75.852792,-8.76000023,1,1,-8.76000023,1,0
75853,75.853810,-8.76000023,1,1,-8.76000023,1,0
75854,75.854791,-8.76000023,1,1,-8.76000023,1,0
75855,75.855792,-8.76000023,1,1,-8.76000023,1,0
75856,75.856797,-8.76000023,1,1,-8.76000023,1,0
75857,75.857798,-8.76000023,1,1,-8.76000023,1,0
75858,75.858795,-8.76000023,1,1,-8.76000023,1,0
75859,75.859792,-8.76000023,1,1,-8.76000023,1,0
75860,75.860796,-8.76000023,1,1,-8.76000023,1,0
75861,75.861797,-8.76000023,1,1,-8.76000023,1,0
75862,75.862794,-8.76000023,1,1,-8.76000023,1,0
75863,75.863806,-8.76000023,1,1,-8.76000023,1,0
75864,75.864795,-8.75,1,1,-8.76000023,1,0
75865,75.865796,-8.75,1,1,-8.75,1,0
75866,75.866793,-8.75,1,1,-8.75,1,0
75867,75.867794,-8.75,1,1,-8.75,1,0
75868,75.868791,-8.75,1,1,-8.75,1,0
75869,75.869795,-8.75,1,1,-8.75,1,0
75870,75.870791,-8.75,1,1,-8.75,1,0
75871,75.871793,-8.75,1,1,-8.75,1,0
75872,75.872797,-8.75,1,1,-8.75,1,0
75873,75.873809,-8.75,1,1,-8.75,1,0
75874,75.874812,-8.75,1,1,-8.75,1,0
75875,75.875793,-8.75,1,1,-8.75,1,0
75876,75.876794,-8.75,1,1,-8.75,1,0
75877,75.877791,-8.75,1,1,-8.75,1,0
75878,75.878791,-8.75,1,1,-8.75,1,0
75879,75.879798,-8.75,1,1,-8.75,1,0
75880,75.880798,-8.75,1,1,-8.75,1,0
75881,75.881795,-8.75,1,1,-8.75,1,0
75882,75.882795,-8.75,1,1,-8.75,1,0
75883,75.883792,-8.75,1,1,-8.75,1,0
75884,75.884813,-8.76000023,1,1,-8.75,1,0
75885,75.885793,-8.76000023,1,1,-8.76000023,1,0
75886,75.886794,-8.76000023,1,1,-8.76000023,1,0
75887,75.887798,-8.76000023,1,1,-8.76000023,1,0
75888,75.888791,-8.76000023,1,1,-8.76000023,1,0
75889,75.889791,-8.76000023,1,1,-8.76000023,1,0
75890,75.890791,-8.76000023,1,1,-8.76000023,1,0
75891,75.891795,-8.76000023,1,1,-8.76000023,1,0
75892,75.892796,-8.76000023,1,1,-8.76000023,1,0
75893,75.893792,-8.76000023,1,1,-8.76000023,1,0
75894,75.894792,-8.75,1,1,-8.76000023,1,0
75895,75.895808,-8.75,1,1,-8.75,1,0
75896,75.896797,-8.75,1,1,-8.75,1,0
75897,75.897798,-8.75,1,1,-8.75,1,0
75898,75.898794,-8.75,1,1,-8.75,1,0
75899,75.899798,-8.75,1,1,-8.75,1,0
75900,75.900794,-8.75,1,1,-8.75,1,0
75901,75.901795,-8.75,1,1,-8.75,1,0
75902,75.902791,-8.75,1,1,-8.75,1,0
75903,75.903791,-8.75,1,1,-8.75,1,0
75904,75.904795,-8.75,1,1,-8.75,1,0
75905,75.905806,-8.75,1,1,-8.75,1,0
75906,75.906795,-8.75,1,1,-8.75,1,0
75907,75.907796,-8.75,1,1,-8.75,1,0
75908,75.908792,-8.75,1,1,-8.75,1,0
75909,75.909796,-8.75,1,1,-8.75,1,0
75910,75.910791,-8.75,1,1,-8.75,1,0
75911,75.911792,-8.75,1,1,-8.75,1,0
75912,75.912796,-8.75,1,1,-8.75,1,0
75913,75.913797,-8.75,1,1,-8.75,1,0
75914,75.914793,-8.75,1,1,-8.75,1,0
75915,75.915812,-8.75,1,1,-8.75,1,0
75916,75.916792,-8.75,1,1,-8.75,1,0
75917,75.917794,-8.75,1,1,-8.75,1,0
75918,75.918791,-8.75,1,1,-8.75,1,0
75919,75.919795,-8.75,1,1,-8.75,1,0
75920,75.920791,-8.75,1,1,-8.75,1,0
75921,75.921792,-8.75,1,1,-8.75,1,0
75922,75.922797,-8.75,1,1,-8.75,1,0
75923,75.923798,-8.75,1,1,-8.75,1,0
75924,75.924795,-8.73999977,1,1,-8.75,1,0
75925,75.925834,-8.73999977,1,1,-8.73999977,1,0
75926,75.926991,-8.73999977,1,1,-8.73999977,1,0
75927,75.927796,-8.73999977,1,1,-8.73999977,1,0
75928,75.928798,-8.73999977,1,1,-8.73999977,1,0
75929,75.929798,-8.73999977,1,1,-8.73999977,1,0
75930,75.930792,-8.73999977,1,1,-8.73999977,1,0
75931,75.931796,-8.73999977,1,1,-8.73999977,1,0
75932,75.932798,-8.73999977,1,1,-8.73999977,1,0
75933,75.933794,-8.73999977,1,1,-8.73999977,1,0
75934,75.934796,-8.76000023,1,1,-8.73999977,1,0
75935,75.935792,-8.76000023,1,1,-8.76000023,1,0
75936,75.936874,-8.76000023,1,1,-8.76000023,1,0
75937,75.937798,-8.76000023,1,1,-8.76000023,1,0
75938,75.938798,-8.76000023,1,1,-8.76000023,1,0
75939,75.939795,-8.76000023,1,1,-8.76000023,1,0
75940,75.940791,-8.76000023,1,1,-8.76000023,1,0
75941,75.941792,-8.76000023,1,1,-8.76000023,1,0
75942,75.942797,-8.76000023,1,1,-8.76000023,1,0
75943,75.943791,-8.76000023,1,1,-8.76000023,1,0
75944,75.944794,-8.75,1,1,-8.76000023,1,0
75945,75.945794,-8.75,1,1,-8.75,1,0
75946,75.946798,-8.75,1,1,-8.75,1,0
75947,75.947791,-8.75,1,1,-8.75,1,0
75948,75.948795,-8.75,1,1,-8.75,1,0
75949,75.949812,-8.75,1,1,-8.75,1,0
75950,75.950796,-8.75,1,1,-8.75,1,0
75951,75.951796,-8.75,1,1,-8.75,1,0
75952,75.952792,-8.75,1,1,-8.75,1,0
75953,75.953793,-8.75,1,1,-8.75,1,0
75954,75.954797,-8.77000046,1,1,-8.75,1,0
75955,75.955798,-8.77000046,1,1,-8.77000046,1,0
75956,75.956794,-8.77000046,1,1,-8.77000046,1,0
75957,75.957795,-8.77000046,1,1,-8.77000046,1,0
75958,75.958791,-8.77000046,1,1,-8.77000046,1,0
75959,75.959795,-8.77000046,1,1,-8.77000046,1,0
75960,75.960809,-8.77000046,1,1,-8.77000046,1,0
75961,75.961797,-8.77000046,1,1,-8.77000046,1,0
75962,75.962798,-8.77000046,1,1,-8.77000046,1,0
75963,75.963795,-8.77000046,1,1,-8.77000046,1,0
75964,75.964796,-8.77000046,1,1,-8.77000046,1,0
75965,75.965792,-8.77000046,1,1,-8.77000046,1,0
75966,75.966792,-8.77000046,1,1,-8.77000046,1,0
75967,75.967796,-8.77000046,1,1,-8.77000046,1,0
75968,75.968797,-8.77000046,1,1,-8.77000046,1,0
75969,75.969797,-8.77000046,1,1,-8.77000046,1,0
75970,75.970806,-8.77000046,1,1,-8.77000046,1,0
75971,75.971795,-8.77000046,1,1,-8.77000046,1,0
75972,75.972796,-8.77000046,1,1,-8.77000046,1,0
75973,75.973792,-8.77000046,1,1,-8.77000046,1,0
75974,75.974793,-8.75,1,1,-8.77000046,1,0
75975,75.975797,-8.75,1,1,-8.75,1,0
75976,75.976797,-8.75,1,1,-8.75,1,0
75977,75.977794,-8.75,1,1,-8.75,1,0
75978,75.978794,-8.75,1,1,-8.75,1,0
75979,75.979795,-8.75,1,1,-8.75,1,0
75980,75.980811,-8.75,1,1,-8.75,1,0
75981,75.981813,-8.75,1,1,-8.75,1,0
75982,75.982797,-8.75,1,1,-8.75,1,0
75983,75.983798,-8.75,1,1,-8.75,1,0
75984,75.984795,-8.73999977,1,1,-8.75,1,0
75985,75.985797,-8.73999977,1,1,-8.73999977,1,0
75986,75.986793,-8.73999977,1,1,-8.73999977,1,0
75987,75.987795,-8.73999977,1,1,-8.73999977,1,0
75988,75.988791,-8.73999977,1,1,-8.73999977,1,0
75989,75.989795,-8.73999977,1,1,-8.73999977,1,0
75990,75.990792,-8.73999977,1,1,-8.73999977,1,0
75991,75.991793,-8.73999977,1,1,-8.73999977,1,0
75992,75.992806,-8.73999977,1,1,-8.73999977,1,0
75993,75.993795,-8.73999977,1,1,-8.73999977,1,0
75994,75.994797,-8.76000023,1,1,-8.73999977,1,0
75995,75.995794,-8.76000023,1,1,-8.76000023,1,0
75996,75.996795,-8.76000023,1,1,-8.76000023,1,0
75997,75.997792,-8.76000023,1,1,-8.76000023,1,0
75998,75.998793,-8.76000023,1,1,-8.76000023,1,0
75999,75.999793,-8.76000023,1,1,-8.76000023,1,0
76000,76.000794,-8.76000023,1,1,-8.76000023,1,0
76001,76.001798,-8.76000023,1,1,-8.76000023,1,0
76002,76.002880,-8.76000023,1,1,-8.76000023,1,0
76003,76.003798,-8.76000023,1,1,-8.76000023,1,0
76004,76.004798,-8.77000046,1,1,-8.76000023,1,0
76005,76.005791,-8.77000046,1,1,-8.77000046,1,0
76006,76.006796,-8.77000046,1,1,-8.77000046,1,0
76007,76.007797,-8.77000046,1,1,-8.77000046,1,0
76008,76.008794,-8.77000046,1,1,-8.77000046,1,0
76009,76.009798,-8.77000046,1,1,-8.77000046,1,0
76010,76.010793,-8.77000046,1,1,-8.77000046,1,0
76011,76.011794,-8.77000046,1,1,-8.77000046,1,0
76012,76.012798,-8.77000046,1,1,-8.77000046,1,0
76013,76.013791,-8.77000046,1,1,-8.77000046,1,0
76014,76.014840,-8.75,1,1,-8.77000046,1,0
76015,76.015815,-8.75,1,1,-8.75,1,0
76016,76.016791,-8.75,1,1,-8.75,1,0
76017,76.017798,-8.75,1,1,-8.75,1,0
76018,76.018791,-8.75,1,1,-8.75,1,0
76019,76.019791,-8.75,1,1,-8.75,1,0
76020,76.020791,-8.75,1,1,-8.75,1,0
76021,76.021795,-8.75,1,1,-8.75,1,0
76022,76.022796,-8.75,1,1,-8.75,1,0
76023,76.023792,-8.75,1,1,-8.75,1,0
76024,76.024792,-8.75,1,1,-8.75,1,0
76025,76.025796,-8.75,1,1,-8.75,1,0
76026,76.026872,-8.75,1,1,-8.75,1,0
76027,76.027793,-8.75,1,1,-8.75,1,0
76028,76.028792,-8.75,1,1,-8.75,1,0
76029,76.029795,-8.75,1,1,-8.75,1,0
76030,76.030791,-8.75,1,1,-8.75,1,0
76031,76.031792,-8.75,1,1,-8.75,1,0
76032,76.032796,-8.75,1,1,-8.75,1,0
76033,76.033797,-8.75,1,1,-8.75,1,0
76034,76.034792,-8.75,1,1,-8.75,1,0
76035,76.035807,-8.75,1,1,-8.75,1,0
76036,76.036791,-8.75,1,1,-8.75,1,0
76037,76.037791,-8.75,1,1,-8.75,1,0
76038,76.038808,-8.75,1,1,-8.75,1,0
76039,76.039792,-8.75,1,1,-8.75,1,0
76040,76.040793,-8.75,1,1,-8.75,1,0
76041,76.041797,-8.75,1,1,-8.75,1,0
76042,76.042798,-8.75,1,1,-8.75,1,0
76043,76.043795,-8.75,1,1,-8.75,1,0
76044,76.044795,-8.75,1,1,-8.75,1,0
76045,76.045792,-8.75,1,1,-8.75,1,0
76046,76.046793,-8.75,1,1,-8.75,1,0
76047,76.047798,-8.75,1,1,-8.75,1,0
76048,76.048791,-8.75,1,1,-8.75,1,0
76049,76.049890,-8.75,1,1,-8.75,1,0
76050,76.050794,-8.75,1,1,-8.75,1,0
76051,76.051794,-8.75,1,1,-8.75,1,0
76052,76.052795,-8.75,1,1,-8.75,1,0
76053,76.053792,-8.75,1,1,-8.75,1,0
76054,76.054793,-8.75,1,1,-8.75,1,0
76055,76.055797,-8.75,1,1,-8.75,1,0
76056,76.056791,-8.75,1,1,-8.75,1,0
76057,76.057795,-8.75,1,1,-8.75,1,0
76058,76.058797,-8.75,1,1,-8.75,1,0
76059,76.059797,-8.75,1,1,-8.75,1,0
76060,76.060791,-8.75,1,1,-8.75,1,0
76061,76.061807,-8.75,1,1,-8.75,1,0
76062,76.062796,-8.75,1,1,-8.75,1,0
76063,76.063798,-8.75,1,1,-8.75,1,0
76064,76.064795,-8.75,1,1,-8.75,1,0
76065,76.065796,-8.75,1,1,-8.75,1,0
76066,76.066793,-8.75,1,1,-8.75,1,0
76067,76.067794,-8.75,1,1,-8.75,1,0
76068,76.068791,-8.75,1,1,-8.75,1,0
76069,76.069795,-8.75,1,1,-8.75,1,0
76070,76.070791,-8.75,1,1,-8.75,1,0
76071,76.071792,-8.75,1,1,-8.75,1,0
76072,76.072797,-8.75,1,1,-8.75,1,0
76073,76.073810,-8.75,1,1,-8.75,1,0
76074,76.074791,-8.76000023,1,1,-8.75,1,0
76075,76.075791,-8.76000023,1,1,-8.76000023,1,0
76076,76.076794,-8.76000023,1,1,-8.76000023,1,0
76077,76.077795,-8.76000023,1,1,-8.76000023,1,0
76078,76.078791,-8.76000023,1,1,-8.76000023,1,0
76079,76.079794,-8.76000023,1,1,-8.76000023,1,0
76080,76.080798,-8.76000023,1,1,-8.76000023,1,0
76081,76.081791,-8.76000023,1,1,-8.76000023,1,0
76082,76.082795,-8.76000023,1,1,-8.76000023,1,0
76083,76.083796,-8.76000023,1,1,-8.76000023,1,0
76084,76.084792,-8.76000023,1,1,-8.76000023,1,0
76085,76.085807,-8.76000023,1,1,-8.76000023,1,0
76086,76.086795,-8.76000023,1,1,-8.76000023,1,0
76087,76.087797,-8.76000023,1,1,-8.76000023,1,0
76088,76.088793,-8.76000023,1,1,-8.76000023,1,0
76089,76.089796,-8.76000023,1,1,-8.76000023,1,0
76090,76.090792,-8.76000023,1,1,-8.76000023,1,0
76091,76.091793,-8.76000023,1,1,-8.76000023,1,0
76092,76.092809,-8.76000023,1,1,-8.76000023,1,0
76093,76.093798,-8.76000023,1,1,-8.76000023,1,0
76094,76.094791,-8.76000023,1,1,-8.76000023,1,0
76095,76.095795,-8.76000023,1,1,-8.76000023,1,0
76096,76.096807,-8.76000023,1,1,-8.76000023,1,0
76097,76.097796,-8.76000023,1,1,-8.76000023,1,0
76098,76.098797,-8.76000023,1,1,-8.76000023,1,0
76099,76.099797,-8.76000023,1,1,-8.76000023,1,0
76100,76.100798,-8.76000023,1,1,-8.76000023,1,0
76101,76.101794,-8.76000023,1,1,-8.76000023,1,0
