Index,Time,((Motor_shooterMotorLeft).encoder).speed,((Shoot_Control).shoot_speed).referee_bullet_speed[0],((Shoot_Control).shoot_left).fdb,((Shoot_Control).shoot_right).fdb,((Motor_shooterMotorRight).encoder).speed,shoot_diff_tick
7083,7.083089,24.9546051,27.4899998,24.9546051,25.107811,25.107811,81
7084,7.084091,25.0421009,27.4899998,25.0421009,25.160181,25.160181,81
7085,7.085089,25.4788818,27.4899998,25.4788818,24.8604412,24.8604412,81
7086,7.086091,25.2146797,27.4899998,25.2146797,25.2510109,25.2510109,81
7087,7.087090,25.2339821,27.4899998,25.2339821,25.1979332,25.1979332,81
7088,7.088092,25.1783485,27.4899998,25.1783485,24.6662197,24.6662197,81
7089,7.089093,24.7293034,27.4899998,24.7293034,25.1799088,25.1799088,81
7090,7.090086,24.922123,27.4899998,24.922123,25.067606,25.067606,81
7091,7.091103,25.1735153,27.4899998,25.1735153,24.7598724,24.7598724,81
7092,7.092093,24.9240227,27.4899998,24.9240227,25.3236771,25.3236771,81
7093,7.093086,25.2500038,27.4899998,25.2500038,25.1238499,25.1238499,81
7094,7.094085,25.160181,27.4899998,25.160181,24.9149399,24.9149399,81
7095,7.095087,24.8825073,27.4899998,24.8825073,25.3150902,25.3150902,81
7096,7.096085,25.1147652,27.4899998,25.1147652,25.0875149,25.0875149,81
7097,7.097087,25.3598652,27.4899998,25.3598652,24.9876022,24.9876022,81
7098,7.098086,24.9816418,27.4899998,24.9816418,25.4863205,25.4863205,81
7099,7.099091,25.1367378,27.4899998,25.1367378,24.9936619,24.9936619,81
7100,7.100089,24.9042377,27.4899998,24.9042377,25.0357132,25.0357132,81
7101,7.101091,24.7548866,27.4899998,24.7548866,25.322361,25.322361,81
7102,7.102089,25.107811,27.4899998,25.107811,25.1147652,25.1147652,81
7103,7.103107,25.1874294,27.4899998,25.1874294,24.9275684,24.9275684,81
7104,7.104087,24.9421883,27.4899998,24.9421883,25.3055096,25.3055096,81
7105,7.105089,25.3690224,27.4899998,25.3690224,24.8786049,24.8786049,81
7106,7.106088,24.9240227,27.4899998,24.9240227,25.0148525,25.0148525,81
7107,7.107089,24.8374462,27.4899998,24.8374462,25.2339821,25.2339821,81
7108,7.108086,25.2159557,27.4899998,25.2159557,24.7833729,24.7833729,81
7109,7.109091,24.9906521,27.4899998,24.9906521,25.1420135,25.1420135,81
7110,7.110089,24.9578915,27.4899998,24.9578915,25.2529869,25.2529869,81
7111,7.111090,25.1828175,27.4899998,25.1828175,24.8244705,24.8244705,81
7112,7.112088,25.0302792,27.4899998,25.0302792,24.996685,24.996685,81
7113,7.113089,25.1420135,27.4899998,25.1420135,25.3327599,25.3327599,81
7114,7.114105,25.2520065,27.4899998,25.2520065,25.0511837,25.0511837,81
7115,7.115086,25.2510109,27.4899998,25.2510109,25.0447254,25.0447254,81
7116,7.116087,25.1510983,27.4899998,25.1510983,25.1965122,25.1965122,81
7117,7.117103,25.3781757,27.4899998,25.3781757,25.0057678,25.0057678,81
7118,7.118092,24.8915195,27.4899998,24.8915195,25.1348476,25.1348476,81
7119,7.119087,24.8952961,27.4899998,24.8952961,25.1367378,25.1367378,81
7120,7.120085,25.1652145,27.4899998,25.1652145,24.9522495,24.9522495,81
7121,7.121087,25.0945148,27.4899998,25.0945148,25.1906052,25.1906052,81
7122,7.122085,25.0760574,27.4899998,25.0760574,25.2133827,25.2133827,81
7123,7.123086,25.0741405,27.4899998,25.0741405,24.9757748,24.9757748,81
7124,7.124093,24.7696075,27.4899998,24.7696075,25.2042255,25.2042255,81
7125,7.125178,24.9785175,27.4899998,24.9785175,25.1965122,25.1965122,81
7126,7.126086,25.0807743,27.4899998,25.0807743,25.0330162,25.0330162,81
7127,7.127088,25.2146797,27.4899998,25.2146797,24.9996662,24.9996662,81
7128,7.128086,25.0537395,27.4899998,25.0537395,25.2782612,25.2782612,81
7129,7.129090,25.1874294,27.4899998,25.1874294,24.7383137,24.7383137,81
7130,7.130088,24.9131794,27.4899998,24.9131794,25.1456795,25.1456795,81
7131,7.131089,25.0897903,27.4899998,25.0897903,25.0828686,25.0828686,81
7132,7.132087,25.1874294,27.4899998,25.1874294,24.8059425,24.8059425,81
7133,7.133089,25.0784321,27.4899998,25.0784321,25.1238499,25.1238499,81
7134,7.134087,24.945591,27.4899998,24.945591,25.2510109,25.2510109,81
7135,7.135088,25.2691784,27.4899998,25.2691784,24.873497,24.873497,81
7136,7.136086,24.76478,27.4899998,24.76478,25.2133827,25.2133827,81
7137,7.137125,25.0394363,27.4899998,25.0394363,25.1238499,25.1238499,81
7138,7.138089,25.1297207,27.4899998,25.1297207,25.0026035,25.0026035,81
7139,7.139090,25.0537395,27.4899998,25.0537395,25.3331146,25.3331146,81
7140,7.140092,25.0807743,27.4899998,25.0807743,25.1258354,25.1258354,81
7141,7.141104,25.2079792,27.4899998,25.2079792,24.8623581,24.8623581,81
7142,7.142093,24.7514439,27.4899998,24.7514439,25.3872585,25.3872585,81
7143,7.143087,24.9816418,27.4899998,24.9816418,25.1348476,25.1348476,81
7144,7.144085,25.1874294,27.4899998,25.1874294,24.8786049,24.8786049,81
7145,7.145087,25.185915,27.4899998,25.185915,25.2873459,25.2873459,81
7146,7.146086,25.1692638,27.4899998,25.1692638,25.0602665,25.0602665,81
7147,7.147088,25.0447254,27.4899998,25.0447254,24.9365807,24.9365807,81
7148,7.148086,24.7514439,27.4899998,24.7514439,25.2429924,25.2429924,81
7149,7.149105,24.9906521,27.4899998,24.9906521,24.9906521,24.9906521,81
7150,7.150085,25.2440453,27.4899998,25.2440453,24.9078827,24.9078827,81
7151,7.151088,24.9874573,27.4899998,24.9874573,25.3595715,25.3595715,81
7152,7.152087,25.1510983,27.4899998,25.1510983,24.8513565,24.8513565,81
7153,7.153088,25.1035213,27.4899998,25.1035213,24.869524,24.869524,81
7154,7.154087,24.7605267,27.4899998,24.7605267,25.3236771,25.3236771,81
7155,7.155089,25.1528721,27.4899998,25.1528721,24.9005299,24.9005299,81
7156,7.156087,25.1147652,27.4899998,25.1147652,24.9421883,24.9421883,81
7157,7.157089,25.2408466,27.4899998,25.2408466,25.1420135,25.1420135,81
7158,7.158088,25.2970676,27.4899998,25.2970676,24.8013992,24.8013992,81
7159,7.159093,24.9131794,27.4899998,24.9131794,24.9847164,24.9847164,81
7160,7.160091,24.8554707,27.4899998,24.8554707,25.2249699,25.2249699,81
7161,7.161093,25.340662,27.4899998,25.340662,24.8386116,24.8386116,81
7162,7.162125,24.9816418,27.4899998,24.9816418,25.2600956,25.2600956,81
7163,7.163087,25.160181,27.4899998,25.160181,25.1889229,25.1889229,81
7164,7.164089,25.1965122,27.4899998,25.1965122,24.8876896,24.8876896,81
7165,7.165088,25.0119686,27.4899998,25.0119686,25.0965996,25.0965996,81
7166,7.166090,24.9240227,27.4899998,24.9240227,25.3236771,25.3236771,81
7167,7.167089,25.1348476,27.4899998,25.1348476,25.0807743,25.0807743,81
7168,7.168091,24.9275684,27.4899998,24.9275684,25.1348476,25.1348476,81
7169,7.169092,25.0086784,27.4899998,25.0086784,25.3509254,25.3509254,81
7170,7.170085,25.1725082,27.4899998,25.1725082,25.0204868,25.0204868,81
7171,7.171092,24.9037323,27.4899998,24.9037323,25.0182686,25.0182686,81
7172,7.172085,24.9936581,27.4899998,24.9936581,25.1147652,25.1147652,81
7173,7.173128,25.160181,27.4899998,25.160181,24.9876022,24.9876022,81
7174,7.174089,24.9996662,27.4899998,24.9996662,25.2146797,25.2146797,81
7175,7.175087,25.2964268,27.4899998,25.2964268,25.0357132,25.0357132,81
7176,7.176099,25.1056824,27.4899998,25.1056824,24.787775,24.787775,81
7177,7.177088,25.0485897,27.4899998,25.0485897,25.0148525,25.0148525,81
7178,7.178090,24.9906521,27.4899998,24.9906521,25.1708946,25.1708946,81
7179,7.179091,25.1188526,27.4899998,25.1188526,24.7879868,24.7879868,81
7180,7.180092,25.0920238,27.4899998,25.0920238,25.1367378,25.1367378,81
7181,7.181090,25.1999836,27.4899998,25.1999836,25.2374992,25.2374992,81
7182,7.182092,25.1238499,27.4899998,25.1238499,24.8513565,24.8513565,81
7183,7.183090,24.8825073,27.4899998,24.8825073,25.1889229,25.1889229,81
7184,7.184134,25.0302792,27.4899998,25.0302792,25.1147652,25.1147652,81
7185,7.185087,25.2146797,27.4899998,25.2146797,24.9694347,24.9694347,81
7186,7.186088,25.0357132,27.4899998,25.0357132,25.3963432,25.3963432,81
7187,7.187089,25.2419281,27.4899998,25.2419281,25.0807743,25.0807743,81
7188,7.188087,24.9906521,27.4899998,24.9906521,24.7293034,24.7293034,81
7189,7.189092,24.67523,27.4899998,24.67523,25.3145943,25.3145943,81
7190,7.190090,24.922123,27.4899998,24.922123,25.0741405,25.0741405,81
7191,7.191091,25.0828686,27.4899998,25.0828686,24.7875576,24.7875576,81
7192,7.192089,24.9512711,27.4899998,24.9512711,25.2691784,25.2691784,81
7193,7.193091,25.2408466,27.4899998,25.2408466,24.9694347,24.9694347,81
7194,7.194089,25.1965122,27.4899998,25.1965122,24.8241062,24.8241062,81
7195,7.195090,24.8464584,27.4899998,24.8464584,25.2339821,25.2339821,81
7196,7.196141,25.1309872,27.4899998,25.1309872,24.8604412,24.8604412,81
7197,7.197085,25.3145943,27.4899998,25.3145943,24.9603558,24.9603558,81
7198,7.198087,24.9489479,27.4899998,24.9489479,25.4232368,25.4232368,81
7199,7.199088,25.1188526,27.4899998,25.1188526,25.0807743,25.0807743,81
7200,7.200090,25.270031,27.4899998,25.270031,24.8237572,24.8237572,81
7201,7.201088,24.9186287,27.4899998,24.9186287,25.1735153,25.1735153,81
7202,7.202089,25.1692638,27.4899998,25.1692638,24.9603558,24.9603558,81
7203,7.203087,25.1168232,27.4899998,25.1168232,24.9546051,24.9546051,81
7204,7.204089,24.9603558,27.4899998,24.9603558,25.2419281,25.2419281,81
7205,7.205087,25.4331074,27.4899998,25.4331074,24.7968578,24.7968578,81
7206,7.206088,25.0965996,27.4899998,25.0965996,24.9603558,24.9603558,81
7207,7.207105,24.8644829,27.4899998,24.8644829,25.1979332,25.1979332,81
7208,7.208085,25.3418446,27.4899998,25.3418446,24.6932526,24.6932526,81
7209,7.209091,25.0357132,27.4899998,25.0357132,25.160181,25.160181,81
7210,7.210089,25.0473137,27.4899998,25.0473137,25.1297207,25.1297207,81
7211,7.211091,25.229332,27.4899998,25.229332,24.8944283,24.8944283,81
7212,7.212089,24.9694347,27.4899998,24.9694347,25.0421009,25.0421009,81
7213,7.213091,25.1035213,27.4899998,25.1035213,25.2146797,25.2146797,81
7214,7.214090,25.2964268,27.4899998,25.2964268,24.9331074,24.9331074,81
7215,7.215092,25.1258354,27.4899998,25.1258354,25.0807743,25.0807743,81
7216,7.216090,25.0693512,27.4899998,25.0693512,25.1692638,25.1692638,81
7217,7.217092,25.3690224,27.4899998,25.3690224,24.8967724,24.8967724,81
7218,7.218135,24.8554707,27.4899998,24.8554707,25.071764,25.071764,81
7219,7.219092,24.7879868,27.4899998,24.7879868,25.2790432,25.2790432,81
7220,7.220085,25.0204868,27.4899998,25.0204868,24.9365807,24.9365807,81
7221,7.221092,24.9967594,27.4899998,24.9967594,25.0432739,25.0432739,81
7222,7.222085,24.9636173,27.4899998,24.9636173,25.2419281,25.2419281,81
7223,7.223093,25.160181,27.4899998,25.160181,24.7473278,24.7473278,81
7224,7.224086,24.8241062,27.4899998,24.8241062,24.9058571,24.9058571,81
7225,7.225085,25.1492977,27.4899998,25.1492977,25.0057678,25.0057678,81
7226,7.226086,25.1874294,27.4899998,25.1874294,24.8059425,24.8059425,81
7227,7.227085,25.071764,27.4899998,25.071764,24.9996662,24.9996662,81
7228,7.228105,25.071764,27.4899998,25.071764,25.0176888,25.0176888,81
7229,7.229107,25.0784321,27.4899998,25.0784321,24.8786049,24.8786049,81
7230,7.230087,24.8237572,27.4899998,24.8237572,25.0741405,25.0741405,81
7231,7.231090,24.8337002,27.4899998,24.8337002,25.0920963,25.0920963,81
7232,7.232088,25.185915,27.4899998,25.185915,24.7332764,24.7332764,81
7233,7.233090,25.1329308,27.4899998,25.1329308,25.1510983,25.1510983,81
7234,7.234089,25.0086784,27.4899998,25.0086784,25.2782612,25.2782612,81
7235,7.235091,25.1510983,27.4899998,25.1510983,24.7653503,24.7653503,81
7236,7.236089,24.787775,27.4899998,24.787775,25.0965996,25.0965996,81
7237,7.237091,25.1401424,27.4899998,25.1401424,25.1238499,25.1238499,81
7238,7.238088,25.2069454,27.4899998,25.2069454,24.8284359,24.8284359,81
7239,7.239093,25.038372,27.4899998,25.038372,25.2790432,25.2790432,81
7240,7.240108,25.109911,27.4899998,25.109911,25.0741405,25.0741405,81
7241,7.241088,25.1530933,27.4899998,25.1530933,24.8623581,24.8623581,81
7242,7.242089,24.8513565,27.4899998,24.8513565,25.2691784,25.2691784,81
7243,7.243087,24.9726276,27.4899998,24.9726276,25.1618843,25.1618843,81
7244,7.244089,25.286623,27.4899998,25.286623,24.7241936,24.7241936,81
7245,7.245087,25.1147652,27.4899998,25.1147652,25.2691784,25.2691784,81
7246,7.246088,25.0807743,27.4899998,25.0807743,25.1965122,25.1965122,81
7247,7.247086,25.2237625,27.4899998,25.2237625,24.7743607,24.7743607,81
7248,7.248088,24.6842422,27.4899998,24.6842422,25.2610168,25.2610168,81
7249,7.249089,24.9005299,27.4899998,24.9005299,25.1147652,25.1147652,81
7250,7.250090,25.2529869,27.4899998,25.2529869,24.8952961,24.8952961,81
7251,7.251088,25.1083965,27.4899998,25.1083965,25.1659241,25.1659241,81
7252,7.252089,25.2440453,27.4899998,25.2440453,24.7836533,24.7836533,81
7253,7.253087,24.9688511,27.4899998,24.9688511,24.6246471,24.6246471,81
7254,7.254108,23.9339657,27.4899998,23.9339657,23.9793797,23.9793797,81
7255,7.255088,22.5844135,27.4899998,22.5844135,22.6384869,22.6384869,81
7256,7.256091,22.5034466,27.4899998,22.5034466,22.5624161,22.5624161,81
7257,7.257086,23.0438194,27.4899998,23.0438194,22.9166565,22.9166565,81
7258,7.258092,23.2141476,27.4899998,23.2141476,23.0619869,23.0619869,81
7259,7.259105,22.8048649,27.4899998,22.8048649,22.7938614,22.7938614,81
7260,7.260086,22.9539127,27.4899998,22.9539127,23.1694374,23.1694374,81
7261,7.261087,22.8664074,27.4899998,22.8664074,23.5024796,23.5024796,81
7262,7.262085,23.2816391,27.4899998,23.2816391,23.3253956,23.3253956,81
7263,7.263087,23.2856865,27.4899998,23.2856865,23.7469807,23.7469807,81
7264,7.264109,23.4434757,27.4899998,23.4434757,24.0872955,24.0872955,81
7265,7.265101,23.6433048,27.4899998,23.6433048,23.797718,23.797718,81
7266,7.266090,23.3684692,27.4899998,23.3684692,24.1882896,24.1882896,81
7267,7.267092,23.6838951,27.4899998,23.6838951,24.4949856,24.4949856,81
7268,7.268090,24.2063103,27.4899998,24.2063103,24.2520866,24.2520866,81
7269,7.269085,24.2961636,27.4899998,24.2961636,24.4287148,24.4287148,81
7270,7.270092,24.4302979,27.4899998,24.4302979,24.7126656,24.7126656,81
7271,7.271085,24.8479137,27.4899998,24.8479137,24.6339474,24.6339474,81
7272,7.272092,24.4809666,27.4899998,24.4809666,25.0274963,25.0274963,81
7273,7.273093,24.5941219,27.4899998,24.5941219,25.1528721,25.1528721,81
7274,7.274092,25.1056824,27.4899998,25.1056824,24.8604412,24.8604412,81
7275,7.275085,25.2964268,27.4899998,25.2964268,25.071764,25.071764,81
7276,7.276102,25.0330162,28.8199997,25.0330162,25.3598652,25.3598652,78
7277,7.277091,25.3781757,28.8199997,25.3781757,24.8654881,24.8654881,78
7278,7.278085,24.8234158,28.8199997,24.8234158,25.2362022,25.2362022,78
7279,7.279086,24.8967724,28.8199997,24.8967724,25.2237625,25.2237625,78
7280,7.280103,25.2055969,28.8199997,25.2055969,25.0057678,25.0057678,78
7281,7.281093,25.1249561,28.8199997,25.1249561,25.0711842,25.0711842,78
7282,7.282086,24.8825073,28.8199997,24.8825073,25.2964268,25.2964268,78
7283,7.283085,25.160181,28.8199997,25.160181,24.8284359,24.8284359,78
7284,7.284092,24.7968578,28.8199997,24.7968578,25.0239334,25.0239334,78
7285,7.285091,25.0760574,28.8199997,25.0760574,25.1147652,25.1147652,78
7286,7.286093,25.1965122,28.8199997,25.1965122,24.9149399,24.9149399,78
7287,7.287092,25.0627499,28.8199997,25.0627499,25.1438618,25.1438618,78
7288,7.288106,25.2184544,28.8199997,25.2184544,25.0523663,25.0523663,78
7289,7.289090,25.0736389,28.8199997,25.0736389,25.0339718,25.0339718,78
7290,7.290092,24.850584,28.8199997,24.850584,25.2351017,25.2351017,78
7291,7.291091,25.0711842,28.8199997,25.0711842,25.1566963,25.1566963,78
7292,7.292092,25.2683125,28.8199997,25.2683125,24.7968578,24.7968578,78
7293,7.293091,25.1783485,28.8199997,25.1783485,25.2964268,25.2964268,78
7294,7.294093,25.0988007,28.8199997,25.0988007,25.2873459,25.2873459,78
7295,7.295092,25.2510109,28.8199997,25.2510109,24.7473278,24.7473278,78
7296,7.296093,24.8876896,28.8199997,24.8876896,25.1874294,25.1874294,78
7297,7.297092,25.185915,28.8199997,25.185915,25.0965996,25.0965996,78
7298,7.298085,25.2249699,28.8199997,25.2249699,24.8104095,24.8104095,78
7299,7.299086,25.1188526,28.8199997,25.1188526,25.1814499,25.1814499,78
7300,7.300107,25.1367378,28.8199997,25.1367378,24.9578915,24.9578915,78
7301,7.301087,25.1624699,28.8199997,25.1624699,24.8717384,24.8717384,78
7302,7.302090,24.9058571,28.8199997,24.9058571,25.3781757,25.3781757,78
7303,7.303088,24.9636173,28.8199997,24.9636173,25.0988007,25.0988007,78
7304,7.304089,25.286623,28.8199997,25.286623,24.8331909,24.8331909,78
7305,7.305087,25.1692638,28.8199997,25.1692638,25.4417572,25.4417572,78
7306,7.306088,25.0537395,28.8199997,25.0537395,25.160181,25.160181,78
7307,7.307086,25.2419281,28.8199997,25.2419281,24.9275684,24.9275684,78
7308,7.308088,24.7522182,28.8199997,24.7522182,25.4318333,25.4318333,78
7309,7.309089,25.0302792,28.8199997,25.0302792,25.0852108,25.0852108,78
7310,7.310090,25.297699,28.8199997,25.297699,25.1188526,25.1188526,78
7311,7.311105,25.1269989,28.8199997,25.1269989,25.2212944,25.2212944,78
7312,7.312085,25.1056824,28.8199997,25.1056824,24.8513565,24.8513565,78
7313,7.313087,25.2408466,28.8199997,25.2408466,24.9603558,24.9603558,78
7314,7.314085,24.7514439,28.8199997,24.7514439,25.3509254,25.3509254,78
7315,7.315086,25.0537395,28.8199997,25.0537395,24.9726276,24.9726276,78
7316,7.316093,25.3232441,28.8199997,25.3232441,24.9785175,24.9785175,78
7317,7.317086,25.0693512,28.8199997,25.0693512,25.2964268,25.2964268,78
7318,7.318093,25.1009693,28.8199997,25.1009693,24.9636173,24.9636173,78
7319,7.319088,24.850584,28.8199997,24.850584,25.1438618,25.1438618,78
7320,7.320086,24.6985626,28.8199997,24.6985626,25.22616,25.22616,78
7321,7.321088,25.2843914,28.8199997,25.2843914,24.8572159,24.8572159,78
7322,7.322086,25.2328472,28.8199997,25.2328472,25.2328472,25.2328472,78
7323,7.323100,25.0897865,28.8199997,25.0897865,25.2610168,25.2610168,78
7324,7.324089,25.3236771,28.8199997,25.3236771,24.8604412,24.8604412,78
7325,7.325091,25.2225361,28.8199997,25.2225361,25.0511837,25.0511837,78
7326,7.326089,24.9421883,28.8199997,24.9421883,25.2873459,25.2873459,78
7327,7.327090,25.306078,28.8199997,25.306078,25.0176888,25.0176888,78
7328,7.328088,25.2055969,28.8199997,25.2055969,25.0267029,25.0267029,78
7329,7.329093,25.1438618,28.8199997,25.1438618,25.1708946,25.1708946,78
7330,7.330091,25.369236,28.8199997,25.369236,24.8014011,24.8014011,78
7331,7.331092,24.8944283,28.8199997,24.8944283,24.9536686,24.9536686,78
7332,7.332090,24.869524,28.8199997,24.869524,25.2055969,25.2055969,78
7333,7.333092,25.3324013,28.8199997,25.3324013,24.9149399,24.9149399,78
7334,7.334107,25.1056824,28.8199997,25.1056824,25.2510109,25.2510109,78
7335,7.335103,25.1618843,28.8199997,25.1618843,25.270031,25.270031,78
7336,7.336092,25.1329308,28.8199997,25.1329308,24.8876896,24.8876896,78
7337,7.337085,25.0485897,28.8199997,25.0485897,25.2328472,25.2328472,78
7338,7.338092,25.0176888,28.8199997,25.0176888,25.3241043,25.3241043,78
7339,7.339088,25.1188526,28.8199997,25.1188526,24.9131794,24.9131794,78
7340,7.340087,24.9757748,28.8199997,24.9757748,25.4592857,25.4592857,78
7341,7.341089,25.3219032,28.8199997,25.3219032,25.2107258,25.2107258,78
7342,7.342087,25.0357132,28.8199997,25.0357132,25.0148525,25.0148525,78
7343,7.343089,25.0057678,28.8199997,25.0057678,25.2159557,25.2159557,78
7344,7.344088,24.9603558,28.8199997,24.9603558,25.1329308,25.1329308,78
7345,7.345089,25.3415546,28.8199997,25.3415546,24.8422737,24.8422737,78
7346,7.346174,25.1874294,28.8199997,25.1874294,25.3600082,25.3600082,78
7347,7.347091,25.1528721,28.8199997,25.1528721,25.0357132,25.0357132,78
7348,7.348093,24.9816418,28.8199997,24.9816418,24.7473278,24.7473278,78
7349,7.349086,24.6932526,28.8199997,24.6932526,25.3872585,25.3872585,78
7350,7.350088,24.8863544,28.8199997,24.8863544,24.9936619,24.9936619,78
7351,7.351087,25.0182686,28.8199997,25.0182686,24.8613853,24.8613853,78
7352,7.352089,25.1126766,28.8199997,25.1126766,25.2873459,25.2873459,78
7353,7.353087,25.1329308,28.8199997,25.1329308,25.0693512,25.0693512,78
7354,7.354089,25.0807743,28.8199997,25.0807743,25.0965996,25.0965996,78
7355,7.355087,24.9694347,28.8199997,24.9694347,25.3150902,25.3150902,78
7356,7.356089,24.996685,28.8199997,24.996685,25.0148525,25.0148525,78
7357,7.357100,25.4605713,28.8199997,25.4605713,25.1238499,25.1238499,78
7358,7.358090,25.1438618,28.8199997,25.1438618,25.4412594,25.4412594,78
7359,7.359086,25.1188526,28.8199997,25.1188526,25.1168232,25.1168232,78
7360,7.360085,25.1277943,28.8199997,25.1277943,25.109911,25.109911,78
7361,7.361087,24.7873306,28.8199997,24.7873306,25.3969345,25.3969345,78
7362,7.362107,24.869524,28.8199997,24.869524,24.9785175,24.9785175,78
7363,7.363088,25.0807743,28.8199997,25.0807743,25.1528721,25.1528721,78
7364,7.364090,25.0760574,28.8199997,25.0760574,25.1692638,25.1692638,78
7365,7.365088,25.2510109,28.8199997,25.2510109,24.9331074,24.9331074,78
7366,7.366090,25.0627499,28.8199997,25.0627499,25.1510983,25.1510983,78
7367,7.367089,25.0784321,28.8199997,25.0784321,25.0627499,25.0627499,78
7368,7.368101,25.3241043,28.8199997,25.3241043,24.75634,24.75634,78
7369,7.369093,25.1889229,28.8199997,25.1889229,25.1147652,25.1147652,78
7370,7.370085,25.109911,28.8199997,25.109911,25.1814499,25.1814499,78
7371,7.371092,25.4619026,28.8199997,25.4619026,24.7691002,24.7691002,78
7372,7.372093,25.0239334,28.8199997,25.0239334,25.0239334,25.0239334,78
7373,7.373091,25.0577469,28.8199997,25.0577469,25.1510983,25.1510983,78
7374,7.374092,25.3418446,28.8199997,25.3418446,24.9603558,24.9603558,78
7375,7.375091,25.1799088,28.8199997,25.1799088,25.1258354,25.1258354,78
7376,7.376092,25.0760574,28.8199997,25.0760574,25.1238499,25.1238499,78
7377,7.377090,25.1056824,28.8199997,25.1056824,25.0511837,25.0511837,78
7378,7.378091,24.6270256,28.8199997,24.6270256,25.270031,25.270031,78
7379,7.379102,24.6985626,28.8199997,24.6985626,25.3331146,25.3331146,78
7380,7.380091,25.1903915,28.8199997,25.1903915,24.877409,24.877409,78
7381,7.381093,25.1624699,28.8199997,25.1624699,25.0990925,25.0990925,78
7382,7.382091,25.1783485,28.8199997,25.1783485,25.2964268,25.2964268,78
7383,7.383092,25.2429924,28.8199997,25.2429924,24.8644829,24.8644829,78
7384,7.384090,25.0693512,28.8199997,25.0693512,25.1692638,25.1692638,78
7385,7.385092,25.4422607,28.8199997,25.4422607,25.2146797,25.2146797,78
7386,7.386090,25.3872585,28.8199997,25.3872585,24.9331074,24.9331074,78
7387,7.387091,25.1708946,28.8199997,25.1708946,25.2610168,25.2610168,78
7388,7.388089,25.2691784,28.8199997,25.2691784,25.071764,25.071764,78
7389,7.389093,25.107811,28.8199997,25.107811,24.8554707,24.8554707,78
7390,7.390091,24.9400063,28.8199997,24.9400063,25.262825,25.262825,78
7391,7.391106,25.0339718,28.8199997,25.0339718,25.0760574,25.0760574,78
7392,7.392104,25.2146797,28.8199997,25.2146797,25.0274963,25.0274963,78
7393,7.393093,25.3507118,28.8199997,25.3507118,25.2964268,25.2964268,78
7394,7.394085,25.2419281,28.8199997,25.2419281,25.0784321,25.0784321,78
7395,7.395092,25.1708946,28.8199997,25.1708946,24.877409,24.877409,78
7396,7.396085,24.8876896,28.8199997,24.8876896,25.4335461,25.4335461,78
7397,7.397092,25.2042255,28.8199997,25.2042255,24.9694347,24.9694347,78
7398,7.398093,25.2610168,28.8199997,25.2610168,24.922123,24.922123,78
7399,7.399086,25.0741405,28.8199997,25.0741405,25.3327599,25.3327599,78
7400,7.400087,25.0321121,28.8199997,25.0321121,24.9757748,24.9757748,78
7401,7.401085,25.052578,28.8199997,25.052578,24.8479137,24.8479137,78
7402,7.402104,24.7293034,28.8199997,24.7293034,25.2790432,25.2790432,78
7403,7.403093,25.0211258,28.8199997,25.0211258,24.8554707,24.8554707,78
7404,7.404086,25.2328472,28.8199997,25.2328472,25.0421009,25.0421009,78
7405,7.405085,24.996685,28.8199997,24.996685,25.3055096,25.3055096,78
7406,7.406087,25.1692638,28.8199997,25.1692638,24.996685,24.996685,78
7407,7.407086,25.0875149,28.8199997,25.0875149,25.0875149,25.0875149,78
7408,7.408088,24.7253914,28.8199997,24.7253914,25.3871231,25.3871231,78
7409,7.409089,25.1692638,28.8199997,25.1692638,25.1692638,25.1692638,78
7410,7.410091,25.2887573,28.8199997,25.2887573,25.2798157,25.2798157,78
7411,7.411089,25.0432739,28.8199997,25.0432739,25.3130569,25.3130569,78
7412,7.412091,25.1238499,28.8199997,25.1238499,25.0211258,25.0211258,78
7413,7.413105,24.9489479,28.8199997,24.9489479,25.2069454,25.2069454,78
7414,7.414086,24.8288651,28.8199997,24.8288651,25.3598652,25.3598652,78
7415,7.415089,25.3781757,28.8199997,25.3781757,24.9936619,24.9936619,78
7416,7.416087,25.1783485,28.8199997,25.1783485,25.3140907,25.3140907,78
7417,7.417089,25.202837,28.8199997,25.202837,25.0852108,25.0852108,78
7418,7.418088,25.3341484,28.8199997,25.3341484,25.0409851,25.0409851,78
7419,7.419092,25.0394363,28.8199997,25.0394363,25.0119686,25.0119686,78
7420,7.420091,24.8684673,28.8199997,24.8684673,25.1367378,25.1367378,78
7421,7.421093,25.406311,28.8199997,25.406311,24.9936581,24.9936581,78
7422,7.422091,25.2600956,28.8199997,25.2600956,25.1510983,25.1510983,78
7423,7.423093,25.1889229,28.8199997,25.1889229,25.1708946,25.1708946,78
7424,7.424092,25.4239502,28.8199997,25.4239502,24.7696075,24.7696075,78
7425,7.425100,25.0511837,28.8199997,25.0511837,25.1329308,25.1329308,78
7426,7.426090,24.8284359,28.8199997,24.8284359,25.3418446,25.3418446,78
7427,7.427092,25.3055096,28.8199997,25.3055096,24.873497,24.873497,78
7428,7.428090,25.0086784,28.8199997,25.0086784,25.0897865,25.0897865,78
7429,7.429086,25.071764,28.8199997,25.071764,25.2691784,25.2691784,78
7430,7.430085,25.1814499,28.8199997,25.1814499,24.850584,24.850584,78
7431,7.431087,24.9316406,28.8199997,24.9316406,25.0644112,25.0644112,78
7432,7.432085,24.869524,28.8199997,24.869524,25.1420135,25.1420135,78
