Index,Time,((Shoot_Control).feed_ang).ref,((Shoot_Control).feed_ang).fdb,(AutoAim_Control).buff_pitch
23491,23.491225,38.3244629,38.3251953,9.05000019
23492,23.492237,38.3244629,38.3251953,9.05000019
23493,23.493221,38.3244629,38.3251953,9.05000019
23494,23.494233,38.3244629,38.3251953,9.05000019
23495,23.495225,38.3244629,38.3251953,9.05000019
23496,23.496238,38.3244629,38.3251953,9.05000019
23497,23.497314,38.3244629,38.3251953,9.05000019
23498,23.498223,38.3244629,38.3251953,9.05000019
23499,23.499236,38.3244629,38.3251953,9.05000019
23500,23.500218,38.3244629,38.3251953,9.05000019
23501,23.501240,38.3244629,38.3251953,9.05000019
23502,23.502223,38.3244629,38.3251953,9.05000019
23503,23.503234,38.3244629,38.3251953,8.92000008
23504,23.504225,38.3244629,38.3251953,8.92000008
23505,23.505237,38.3244629,38.3251953,8.92000008
23506,23.506220,38.3244629,38.3251953,8.92000008
23507,23.507231,38.3244629,38.3251953,8.92000008
23508,23.508307,38.3244629,38.3251953,8.92000008
23509,23.509222,38.3244629,38.3251953,8.92000008
23510,23.510233,38.3244629,38.3251953,8.92000008
23511,23.511228,38.3244629,38.3251953,8.92000008
23512,23.512232,38.3244629,38.3251953,8.92000008
23513,23.513223,38.3244629,38.3251953,8.92000008
23514,23.514234,38.3244629,38.3251953,8.92000008
23515,23.515225,38.3244629,38.3251953,8.92000008
23516,23.516237,38.3244629,38.3251953,8.92000008
23517,23.517220,38.3244629,38.3251953,8.92000008
23518,23.518231,38.3244629,38.3251953,8.92000008
23519,23.519333,38.3244629,38.3251953,8.92000008
23520,23.520132,38.3244629,38.3251953,8.92000008
23521,23.521234,38.3244629,38.3251953,8.92000008
23522,23.522225,38.3244629,38.3251953,8.92000008
23523,23.523237,38.3244629,38.3251953,9.01000023
23524,23.524220,38.3244629,38.3251953,9.01000023
23525,23.525231,38.3244629,38.3251953,9.01000023
23526,23.526222,38.3244629,38.3251953,9.01000023
23527,23.527238,38.3244629,38.3251953,9.01000023
23528,23.528234,38.3244629,38.3251953,9.01000023
23529,23.529225,38.3244629,38.3251953,9.01000023
23530,23.530266,38.3244629,38.3251953,9.01000023
23531,23.531226,38.3244629,38.3251953,9.01000023
23532,23.532238,38.3244629,38.3251953,9.01000023
23533,23.533221,38.3244629,38.3251953,9.01000023
23534,23.534232,38.3244629,38.3251953,9.01000023
23535,23.535224,38.3244629,38.3251953,9.01000023
23536,23.536237,38.3244629,38.3251953,9.01000023
23537,23.537221,38.3244629,38.3251953,9.01000023
23538,23.538233,38.3244629,38.3251953,9.01000023
23539,23.539225,38.3244629,38.3251953,9.01000023
23540,23.540237,38.3244629,38.3251953,9.01000023
23541,23.541264,38.3244629,38.3251953,9.01000023
23542,23.542220,38.3244629,38.3251953,9.01000023
23543,23.543233,38.3244629,38.3251953,9.05000019
23544,23.544225,38.3244629,38.3251953,9.05000019
23545,23.545238,38.3244629,38.3251953,9.05000019
23546,23.546221,38.3244629,38.3251953,9.05000019
23547,23.547233,38.3244629,38.3251953,9.05000019
23548,23.548225,38.3244629,38.3251953,9.05000019
23549,23.549238,38.3244629,38.3251953,9.05000019
23550,23.550221,38.3244629,38.3251953,9.05000019
23551,23.551237,38.3244629,38.3251953,9.05000019
23552,23.552249,38.3244629,38.3251953,9.05000019
23553,23.553237,38.3244629,38.3251953,9.05000019
23554,23.554233,38.3244629,38.3251953,9.05000019
23555,23.555225,38.3244629,38.3251953,9.05000019
23556,23.556238,38.3244629,38.3251953,9.05000019
23557,23.557221,38.3244629,38.3251953,9.05000019
23558,23.558234,38.3244629,38.3251953,9.05000019
23559,23.559226,38.3244629,38.3251953,9.05000019
23560,23.560238,38.3244629,38.3251953,9.05000019
23561,23.561225,38.3244629,38.3251953,9.05000019
23562,23.562238,38.3244629,38.3251953,9.05000019
23563,23.563324,38.3244629,38.3251953,9.09000015
23564,23.564132,38.3244629,38.3251953,9.09000015
23565,23.565239,38.3244629,38.3251953,9.09000015
23566,23.566221,38.3244629,38.3251953,9.09000015
23567,23.567232,38.3244629,38.3251953,9.09000015
23568,23.568223,38.3244629,38.3251953,9.09000015
23569,23.569234,38.3244629,38.3251953,9.09000015
23570,23.570225,38.3244629,38.3251953,9.09000015
23571,23.571240,38.3244629,38.3251953,9.09000015
23572,23.572223,38.3244629,38.3251953,9.09000015
23573,23.573235,38.3244629,38.3251953,9.09000015
23574,23.574225,38.3244629,38.3251953,9.09000015
23575,23.575237,38.3244629,38.3251953,9.09000015
23576,23.576233,38.3244629,38.3251953,9.09000015
23577,23.577224,38.3244629,38.3251953,9.09000015
23578,23.578233,38.3244629,38.3251953,9.09000015
23579,23.579237,38.3244629,38.3251953,9.09000015
23580,23.580220,38.3244629,38.3251953,9.09000015
23581,23.581235,38.3244629,38.3251953,9.09000015
23582,23.582226,38.3244629,38.3251953,9.09000015
23583,23.583238,38.3244629,38.3251953,9.05000019
23584,23.584220,38.3244629,38.3251953,9.05000019
23585,23.585232,38.3244629,38.3251953,9.05000019
23586,23.586240,38.3244629,38.3251953,9.05000019
23587,23.587236,38.3244629,38.3251953,9.05000019
23588,23.588219,38.3244629,38.3251953,9.05000019
23589,23.589239,38.3244629,38.3251953,9.05000019
23590,23.590221,38.3244629,38.3251953,9.05000019
23591,23.591236,38.3244629,38.3251953,9.05000019
23592,23.592219,38.3244629,38.3251953,9.05000019
23593,23.593239,38.3244629,38.3251953,9.05000019
23594,23.594222,38.3244629,38.3251953,9.05000019
23595,23.595233,38.3244629,38.3251953,9.05000019
23596,23.596331,38.3244629,38.3251953,9.05000019
23597,23.597138,38.3244629,38.3251953,9.05000019
23598,23.598237,38.3244629,38.3251953,9.05000019
23599,23.599220,38.3244629,38.3251953,9.05000019
23600,23.600232,38.3244629,38.3251953,9.05000019
23601,23.601227,38.3244629,38.3251953,9.05000019
23602,23.602231,38.3244629,38.3251953,9.05000019
23603,23.603223,38.3244629,38.3251953,9.07999992
23604,23.604236,38.3244629,38.3251953,9.07999992
23605,23.605219,38.3244629,38.3251953,9.07999992
23606,23.606232,38.3244629,38.3251953,9.07999992
23607,23.607336,38.3244629,38.3251953,9.07999992
23608,23.608136,38.3244629,38.3251953,9.07999992
23609,23.609236,38.3244629,38.3251953,9.07999992
23610,23.610220,38.3244629,38.3251953,9.07999992
23611,23.611235,38.3244629,38.3251953,9.07999992
23612,23.612219,38.3244629,38.3251953,9.07999992
23613,23.613231,38.3244629,38.3251953,9.07999992
23614,23.614223,38.3244629,38.3251953,9.07999992
23615,23.615235,38.3244629,38.3251953,9.07999992
23616,23.616219,38.3244629,38.3251953,9.07999992
23617,23.617326,38.3244629,38.3251953,9.07999992
23618,23.618134,38.3244629,38.3251953,9.07999992
23619,23.619233,38.3244629,38.3251953,9.07999992
23620,23.620225,38.3244629,38.3251953,9.07999992
23621,23.621241,38.3244629,38.3251953,9.07999992
23622,23.622224,38.3244629,38.3251953,9.07999992
23623,23.623237,38.3244629,38.3251953,8.89000034
23624,23.624221,38.3244629,38.3251953,8.89000034
23625,23.625233,38.3244629,38.3251953,8.89000034
23626,23.626225,38.3244629,38.3251953,8.89000034
23627,23.627237,38.3244629,38.3251953,8.89000034
23628,23.628221,38.3244629,38.3251953,8.89000034
23629,23.629238,38.3244629,38.3251953,8.89000034
23630,23.630234,38.3244629,38.3251953,8.89000034
23631,23.631228,38.3244629,38.3251953,8.89000034
23632,23.632231,38.3244629,38.3251953,8.89000034
23633,23.633305,38.3244629,38.3251953,8.89000034
23634,23.634237,38.3244629,38.3251953,8.89000034
23635,23.635220,38.3244629,38.3251953,8.89000034
23636,23.636231,38.3244629,38.3251953,8.89000034
23637,23.637222,38.3244629,38.3251953,8.89000034
23638,23.638234,38.3244629,38.3251953,8.89000034
23639,23.639225,38.3244629,38.3251953,8.89000034
23640,23.640236,38.3244629,38.3251953,8.89000034
23641,23.641241,38.3244629,38.3251953,8.89000034
23642,23.642237,38.3244629,38.3251953,8.89000034
23643,23.643220,38.3244629,38.3251953,8.85999966
23644,23.644232,38.3244629,38.3251953,8.85999966
23645,23.645223,38.3244629,38.3251953,8.85999966
23646,23.646234,38.3244629,38.3251953,8.85999966
23647,23.647225,38.3244629,38.3251953,8.85999966
23648,23.648237,38.3244629,38.3251953,8.85999966
23649,23.649220,38.3244629,38.3251953,8.85999966
23650,23.650231,38.3244629,38.3251953,8.85999966
23651,23.651225,38.3244629,38.3251953,8.85999966
23652,23.652253,38.3244629,38.3251953,8.85999966
23653,23.653235,38.3244629,38.3251953,8.85999966
23654,23.654231,38.3244629,38.3251953,8.85999966
23655,23.655222,38.3244629,38.3251953,8.85999966
23656,23.656233,38.3244629,38.3251953,8.85999966
23657,23.657224,38.3244629,38.3251953,8.85999966
23658,23.658236,38.3244629,38.3251953,8.85999966
23659,23.659219,38.3244629,38.3251953,8.85999966
23660,23.660239,38.3244629,38.3251953,8.85999966
23661,23.661225,38.3244629,38.3251953,8.85999966
23662,23.662237,38.3244629,38.3251953,8.85999966
23663,23.663220,38.3244629,38.3251953,8.86999989
23664,23.664259,38.3244629,38.3251953,8.86999989
23665,23.665224,38.3244629,38.3251953,8.86999989
23666,23.666237,38.3244629,38.3251953,8.86999989
23667,23.667221,38.3244629,38.3251953,8.86999989
23668,23.668233,38.3244629,38.3251953,8.86999989
23669,23.669225,38.3244629,38.3251953,8.86999989
23670,23.670237,38.3244629,38.3251953,8.86999989
23671,23.671225,38.3244629,38.3251953,8.86999989
23672,23.672237,38.3244629,38.3251953,8.86999989
23673,23.673221,38.3244629,38.3251953,8.86999989
23674,23.674233,38.3244629,38.3251953,8.86999989
23675,23.675225,38.3244629,38.3251953,8.86999989
23676,23.676233,38.3244629,38.3251953,8.86999989
23677,23.677238,38.3244629,38.3251953,8.86999989
23678,23.678222,38.3244629,38.3251953,8.86999989
23679,23.679234,38.3244629,38.3251953,8.86999989
23680,23.680218,38.3244629,38.3251953,8.86999989
23681,23.681241,38.3244629,38.3251953,8.86999989
23682,23.682225,38.3244629,38.3251953,8.86999989
23683,23.683238,38.3244629,38.3251953,8.93000031
23684,23.684221,38.3244629,38.3251953,8.93000031
23685,23.685234,38.3244629,38.3251953,8.93000031
23686,23.686233,38.3244629,38.3251953,8.93000031
23687,23.687241,38.3244629,38.3251953,8.93000031
23688,23.688238,38.3244629,38.3251953,8.93000031
23689,23.689221,38.3244629,38.3251953,8.93000031
23690,23.690233,38.3244629,38.3251953,8.93000031
23691,23.691229,38.3244629,38.3251953,8.93000031
23692,23.692233,38.3244629,38.3251953,8.93000031
23693,23.693225,38.3244629,38.3251953,8.93000031
23694,23.694237,38.3244629,38.3251953,8.93000031
23695,23.695221,38.3244629,38.3251953,8.93000031
23696,23.696235,38.3244629,38.3251953,8.93000031
23697,23.697239,38.3244629,38.3251953,8.93000031
23698,23.698221,38.3244629,38.3251953,8.93000031
23699,23.699232,38.3244629,38.3251953,8.93000031
23700,23.700223,38.3244629,38.3251953,8.93000031
23701,23.701238,38.3244629,38.3251953,8.93000031
23702,23.702221,38.3244629,38.3251953,8.93000031
23703,23.703232,38.3244629,38.3251953,8.82999992
23704,23.704223,38.3244629,38.3251953,8.82999992
23705,23.705235,38.3244629,38.3251953,8.82999992
23706,23.706236,38.3244629,38.3251953,8.82999992
23707,23.707232,38.3244629,38.3251953,8.82999992
23708,23.708222,38.3244629,38.3251953,8.82999992
23709,23.709234,38.3244629,38.3251953,8.82999992
23710,23.710225,38.3244629,38.3251953,8.82999992
23711,23.711240,38.3244629,38.3251953,8.82999992
23712,23.712223,38.3244629,38.3251953,8.82999992
23713,23.713234,38.3244629,38.3251953,8.82999992
23714,23.714225,38.3244629,38.3251953,8.82999992
23715,23.715237,38.3244629,38.3251953,8.82999992
23716,23.716244,38.3244629,38.3251953,8.82999992
23717,23.717233,38.3244629,38.3251953,8.82999992
23718,23.718237,38.3244629,38.3251953,8.82999992
23719,23.719221,38.3244629,38.3251953,8.82999992
23720,23.720232,38.3244629,38.3251953,8.82999992
23721,23.721226,38.3244629,38.3251953,8.82999992
23722,23.722238,38.3244629,38.3251953,8.82999992
23723,23.723221,38.3244629,38.3251953,8.75
23724,23.724232,38.3244629,38.3251953,8.75
23725,23.725223,38.3244629,38.3251953,8.75
23726,23.726235,38.3244629,38.3251953,8.75
23727,23.727250,38.3244629,38.3251953,8.75
23728,23.728239,38.3244629,38.3251953,8.75
23729,23.729235,38.3244629,38.3251953,8.75
23730,23.730226,38.3244629,38.3251953,8.75
23731,23.731241,38.3244629,38.3251953,8.75
23732,23.732225,38.3244629,38.3251953,8.75
23733,23.733237,38.3244629,38.3251953,8.75
23734,23.734221,38.3244629,38.3251953,8.75
23735,23.735233,38.3244629,38.3251953,8.75
23736,23.736225,38.3244629,38.3251953,8.75
23737,23.737238,38.3244629,38.3251953,8.75
23738,23.738221,38.3244629,38.3251953,8.75
23739,23.739235,38.3244629,38.3251953,8.75
23740,23.740247,38.3244629,38.3251953,8.75
23741,23.741240,38.3244629,38.3251953,8.75
23742,23.742236,38.3244629,38.3251953,8.75
23743,23.743220,38.3244629,38.3251953,6.03999996
23744,23.744232,38.3244629,38.3251953,6.03999996
23745,23.745224,38.3244629,38.3251953,6.03999996
23746,23.746236,38.3244629,38.3251953,6.03999996
23747,23.747220,38.3244629,38.3251953,6.03999996
23748,23.748232,38.3244629,38.3251953,6.03999996
23749,23.749224,38.3244629,38.3251953,6.03999996
23750,23.750234,38.3244629,38.3251953,6.03999996
23751,23.751242,38.3244629,38.3251953,6.03999996
23752,23.752226,38.3244629,38.3251953,6.03999996
23753,23.753238,38.3244629,38.3251953,6.03999996
23754,23.754222,38.3244629,38.3251953,6.03999996
23755,23.755234,38.3244629,38.3251953,6.03999996
23756,23.756218,38.3244629,38.3251953,6.03999996
23757,23.757238,38.3244629,38.3251953,6.03999996
23758,23.758222,38.3244629,38.3251953,6.03999996
23759,23.759235,38.3244629,38.3251953,6.03999996
23760,23.760218,38.3244629,38.3251953,6.03999996
23761,23.761238,38.3244629,38.3251953,6.03999996
23762,23.762225,38.3244629,38.3251953,6.03999996
23763,23.763237,38.3244629,38.3251953,6.03999996
23764,23.764219,38.3244629,38.3251953,6.03999996
23765,23.765231,38.3244629,38.3251953,6.03999996
23766,23.766222,38.3244629,38.3251953,6.03999996
23767,23.767233,38.3244629,38.3251953,6.03999996
23768,23.768224,38.3244629,38.3251953,6.03999996
23769,23.769236,38.3244629,38.3251953,6.03999996
23770,23.770219,38.3244629,38.3251953,6.03999996
23771,23.771242,38.3244629,38.3251953,6.03999996
23772,23.772270,38.3244629,38.3251953,6.03999996
23773,23.773220,38.3244629,38.3251953,6.03999996
23774,23.774232,38.3244629,38.3251953,6.03999996
23775,23.775223,38.3244629,38.3251953,6.03999996
23776,23.776235,38.3244629,38.3251953,6.03999996
23777,23.777226,38.3244629,38.3251953,6.03999996
23778,23.778237,38.3244629,38.3251953,6.03999996
23779,23.779220,38.3244629,38.3251953,6.03999996
23780,23.780232,38.3244629,38.3251953,6.03999996
23781,23.781226,38.3244629,38.3251953,6.03999996
23782,23.782237,38.3244629,38.3251953,6.03999996
23783,23.783245,38.3244629,38.3251953,6.07000017
23784,23.784238,38.3244629,38.3251953,6.07000017
23785,23.785234,38.3244629,38.3251953,6.07000017
23786,23.786225,38.3244629,38.3251953,6.07000017
23787,23.787236,38.3244629,38.3251953,6.07000017
23788,23.788219,38.3244629,38.3251953,6.07000017
23789,23.789231,38.3244629,38.3251953,6.07000017
23790,23.790222,38.3244629,38.3251953,6.07000017
23791,23.791236,38.3244629,38.3251953,6.07000017
23792,23.792219,38.3244629,38.3251953,6.07000017
23793,23.793231,38.3244629,38.3251953,6.07000017
23794,23.794221,38.3244629,38.3251953,6.07000017
23795,23.795239,38.3244629,38.3251953,6.07000017
23796,23.796235,38.3244629,38.3251953,6.07000017
23797,23.797219,38.3244629,38.3251953,6.07000017
23798,23.798234,38.3244629,38.3251953,6.07000017
23799,23.799231,38.3244629,38.3251953,6.07000017
23800,23.800223,38.3244629,38.3251953,6.07000017
23801,23.801238,38.3244629,38.3251953,6.07000017
23802,23.802222,38.3244629,38.3251953,6.07000017
23803,23.803234,38.3244629,38.3251953,5.96000004
23804,23.804226,38.3244629,38.3251953,5.96000004
23805,23.805332,38.3244629,38.3251953,5.96000004
23806,23.806133,38.3244629,38.3251953,5.96000004
23807,23.807232,38.3244629,38.3251953,5.96000004
23808,23.808224,38.3244629,38.3251953,5.96000004
23809,23.809237,38.3244629,38.3251953,5.96000004
23810,23.810220,38.3244629,38.3251953,5.96000004
23811,23.811235,38.3244629,38.3251953,5.96000004
23812,23.812219,38.3244629,38.3251953,5.96000004
23813,23.813231,38.3244629,38.3251953,5.96000004
23814,23.814223,38.3244629,38.3251953,5.96000004
23815,23.815236,38.3244629,38.3251953,5.96000004
23816,23.816234,38.3244629,38.3251953,5.96000004
23817,23.817231,38.3244629,38.3251953,5.96000004
23818,23.818223,38.3244629,38.3251953,5.96000004
23819,23.819235,38.3244629,38.3251953,5.96000004
23820,23.820219,38.3244629,38.3251953,5.96000004
23821,23.821234,38.3244629,38.3251953,5.96000004
23822,23.822226,38.3244629,38.3251953,5.96000004
23823,23.823238,38.3244629,38.3251953,6.03999996
23824,23.824222,38.3244629,38.3251953,6.03999996
23825,23.825234,38.3244629,38.3251953,6.03999996
23826,23.826333,38.3244629,38.3251953,6.03999996
23827,23.827133,38.3244629,38.3251953,6.03999996
23828,23.828239,38.3244629,38.3251953,6.03999996
23829,23.829221,38.3244629,38.3251953,6.03999996
23830,23.830232,38.3244629,38.3251953,6.03999996
23831,23.831227,38.3244629,38.3251953,6.03999996
23832,23.832230,38.3244629,38.3251953,6.03999996
23833,23.833221,38.3244629,38.3251953,6.03999996
23834,23.834233,38.3244629,38.3251953,6.03999996
23835,23.835224,38.3244629,38.3251953,6.03999996
23836,23.836235,38.3244629,38.3251953,6.03999996
23837,23.837342,38.3244629,38.3251953,6.03999996
23838,23.838134,38.3244629,38.3251953,6.03999996
23839,23.839233,38.3244629,38.3251953,6.03999996
23840,23.840224,38.3244629,38.3251953,6.03999996
23841,23.841238,38.3244629,38.3251953,6.03999996
23842,23.842221,38.3244629,38.3251953,6.03999996
23843,23.843232,38.3244629,38.3251953,5.92000008
23844,23.844223,38.3244629,38.3251953,5.92000008
23845,23.845235,38.3244629,38.3251953,5.92000008
23846,23.846226,38.3244629,38.3251953,5.92000008
23847,23.847238,38.3244629,38.3251953,5.92000008
23848,23.848262,38.3244629,38.3251953,5.92000008
23849,23.849237,38.3244629,38.3251953,5.92000008
23850,23.850233,38.3244629,38.3251953,5.92000008
23851,23.851227,38.3244629,38.3251953,5.92000008
23852,23.852231,38.3244629,38.3251953,5.92000008
23853,23.853222,38.3244629,38.3251953,5.92000008
23854,23.854233,38.3244629,38.3251953,5.92000008
23855,23.855224,38.3244629,38.3251953,5.92000008
23856,23.856236,38.3244629,38.3251953,5.92000008
23857,23.857219,38.3244629,38.3251953,5.92000008
23858,23.858239,38.3244629,38.3251953,5.92000008
23859,23.859246,38.3244629,38.3251953,5.92000008
23860,23.860237,38.3244629,38.3251953,5.92000008
23861,23.861236,38.3244629,38.3251953,5.92000008
23862,23.862219,38.3244629,38.3251953,5.92000008
23863,23.863232,38.3244629,38.3251953,5.88000011
23864,23.864224,38.3244629,38.3251953,5.88000011
23865,23.865236,38.3244629,38.3251953,5.88000011
23866,23.866220,38.3244629,38.3251953,5.88000011
23867,23.867232,38.3244629,38.3251953,5.88000011
23868,23.868224,38.3244629,38.3251953,5.88000011
23869,23.869236,38.3244629,38.3251953,5.88000011
23870,23.870220,38.3244629,38.3251953,5.88000011
23871,23.871295,38.3244629,38.3251953,5.88000011
23872,23.872218,38.3244629,38.3251953,5.88000011
23873,23.873231,38.3244629,38.3251953,5.88000011
23874,23.874223,38.3244629,38.3251953,5.88000011
23875,23.875235,38.3244629,38.3251953,5.88000011
23876,23.876219,38.3244629,38.3251953,5.88000011
23877,23.877231,38.3244629,38.3251953,5.88000011
23878,23.878223,38.3244629,38.3251953,5.88000011
23879,23.879235,38.3244629,38.3251953,5.88000011
23880,23.880219,38.3244629,38.3251953,5.88000011
23881,23.881234,38.3244629,38.3251953,5.88000011
23882,23.882254,38.3244629,38.3251953,5.88000011
23883,23.883222,38.3244629,38.3251953,5.84000015
23884,23.884234,38.3244629,38.3251953,5.84000015
23885,23.885218,38.3244629,38.3251953,5.84000015
23886,23.886239,38.3244629,38.3251953,5.84000015
23887,23.887222,38.3244629,38.3251953,5.84000015
23888,23.888235,38.3244629,38.3251953,5.84000015
23889,23.889218,38.3244629,38.3251953,5.84000015
23890,23.890231,38.3244629,38.3251953,5.84000015
23891,23.891226,38.3244629,38.3251953,5.84000015
23892,23.892238,38.3244629,38.3251953,5.84000015
23893,23.893220,38.3244629,38.3251953,5.84000015
23894,23.894240,38.3244629,38.3251953,5.84000015
23895,23.895236,38.3244629,38.3251953,5.84000015
23896,23.896219,38.3244629,38.3251953,5.84000015
23897,23.897231,38.3244629,38.3251953,5.84000015
23898,23.898222,38.3244629,38.3251953,5.84000015
23899,23.899233,38.3244629,38.3251953,5.84000015
23900,23.900224,38.3244629,38.3251953,5.84000015
23901,23.901239,38.3244629,38.3251953,5.84000015
23902,23.902222,38.3244629,38.3251953,5.84000015
23903,23.903233,38.3244629,38.3251953,5.73000002
23904,23.904249,38.3244629,38.3251953,5.73000002
23905,23.905240,38.3244629,38.3251953,5.73000002
23906,23.906314,38.3244629,38.3251953,5.73000002
23907,23.907138,38.3244629,38.3251953,5.73000002
23908,23.908220,38.3244629,38.3251953,5.73000002
23909,23.909232,38.3244629,38.3251953,5.73000002
23910,23.910223,38.3244629,38.3251953,5.73000002
23911,23.911238,38.3244629,38.3251953,5.73000002
23912,23.912220,38.3244629,38.3251953,5.73000002
23913,23.913232,38.3244629,38.3251953,5.73000002
23914,23.914223,38.3244629,38.3251953,5.73000002
23915,23.915234,38.3244629,38.3251953,5.73000002
23916,23.916343,38.3244629,38.3251953,5.73000002
23917,23.917135,38.3244629,38.3251953,5.73000002
23918,23.918233,38.3244629,38.3251953,5.73000002
23919,23.919224,38.3244629,38.3251953,5.73000002
23920,23.920236,38.3244629,38.3251953,5.73000002
23921,23.921222,38.3244629,38.3251953,5.73000002
23922,23.922234,38.3244629,38.3251953,5.73000002
23923,23.923225,38.3244629,38.3251953,5.75
23924,23.924236,38.3244629,38.3251953,5.75
23925,23.925219,38.3244629,38.3251953,5.75
23926,23.926231,38.3244629,38.3251953,5.75
23927,23.927222,38.3244629,38.3251953,5.75
23928,23.928238,38.3244629,38.3251953,5.75
23929,23.929235,38.3244629,38.3251953,5.75
23930,23.930219,38.3244629,38.3251953,5.75
23931,23.931234,38.3244629,38.3251953,5.75
23932,23.932226,38.3244629,38.3251953,5.75
23933,23.933238,38.3244629,38.3251953,5.75
23934,23.934222,38.3244629,38.3251953,5.75
23935,23.935234,38.3244629,38.3251953,5.75
23936,23.936218,38.3244629,38.3251953,5.75
23937,23.937238,38.3244629,38.3251953,5.75
23938,23.938222,38.3244629,38.3251953,5.75
23939,23.939239,38.3244629,38.3251953,5.75
23940,23.940236,38.3244629,38.3251953,5.75
23941,23.941223,38.3244629,38.3251953,5.75
23942,23.942235,38.3244629,38.3251953,5.75
23943,23.943219,38.3244629,38.3251953,5.73000002
23944,23.944231,38.3244629,38.3251953,5.73000002
23945,23.945223,38.3244629,38.3251953,5.73000002
23946,23.946235,38.3244629,38.3251953,5.73000002
23947,23.947219,38.3244629,38.3251953,5.73000002
23948,23.948231,38.3244629,38.3251953,5.73000002
23949,23.949233,38.3244629,38.3251953,5.73000002
23950,23.950238,38.3244629,38.3251953,5.73000002
23951,23.951225,38.3244629,38.3251953,5.73000002
23952,23.952238,38.3244629,38.3251953,5.73000002
23953,23.953222,38.3244629,38.3251953,5.73000002
23954,23.954234,38.3244629,38.3251953,5.73000002
23955,23.955226,38.3244629,38.3251953,5.73000002
23956,23.956238,38.3244629,38.3251953,5.73000002
23957,23.957222,38.3244629,38.3251953,5.73000002
23958,23.958233,38.3244629,38.3251953,5.73000002
23959,23.959239,38.3244629,38.3251953,5.73000002
23960,23.960234,38.3244629,38.3251953,5.73000002
23961,23.961241,38.3244629,38.3251953,5.73000002
23962,23.962224,38.3244629,38.3251953,5.73000002
23963,23.963235,38.3244629,38.3251953,5.69000006
23964,23.964218,38.3244629,38.3251953,5.69000006
23965,23.965238,38.3244629,38.3251953,5.69000006
23966,23.966221,38.3244629,38.3251953,5.69000006
23967,23.967232,38.3244629,38.3251953,5.69000006
23968,23.968223,38.3244629,38.3251953,5.69000006
23969,23.969246,38.3244629,38.3251953,5.69000006
23970,23.970223,38.3244629,38.3251953,5.69000006
23971,23.971237,38.3244629,38.3251953,5.69000006
23972,23.972220,38.3244629,38.3251953,5.69000006
23973,23.973232,38.3244629,38.3251953,5.69000006
23974,23.974223,38.3244629,38.3251953,5.69000006
23975,23.975234,38.3244629,38.3251953,5.69000006
23976,23.976225,38.3244629,38.3251953,5.69000006
23977,23.977237,38.3244629,38.3251953,5.69000006
23978,23.978220,38.3244629,38.3251953,5.69000006
23979,23.979231,38.3244629,38.3251953,5.69000006
23980,23.980239,38.3244629,38.3251953,5.69000006
23981,23.981238,38.3244629,38.3251953,5.69000006
23982,23.982221,38.3244629,38.3251953,5.69000006
23983,23.983232,38.3244629,38.3251953,5.69000006
23984,23.984223,38.3244629,38.3251953,5.69000006
23985,23.985235,38.3244629,38.3251953,5.69000006
23986,23.986226,38.3244629,38.3251953,5.69000006
23987,23.987238,38.3244629,38.3251953,5.69000006
23988,23.988220,38.3244629,38.3251953,5.69000006
23989,23.989232,38.3244629,38.3251953,5.69000006
23990,23.990237,38.3244629,38.3251953,5.69000006
23991,23.991236,38.3244629,38.3251953,5.69000006
23992,23.992219,38.3244629,38.3251953,5.69000006
23993,23.993231,38.3244629,38.3251953,5.69000006
23994,23.994223,38.3244629,38.3251953,5.69000006
23995,23.995235,38.3244629,38.3251953,5.69000006
23996,23.996219,38.3244629,38.3251953,5.69000006
23997,23.997231,38.3244629,38.3251953,5.69000006
23998,23.998223,38.3244629,38.3251953,5.69000006
23999,23.999235,38.3244629,38.3251953,5.69000006
24000,24.000234,38.3244629,38.3251953,5.69000006
24001,24.001234,38.3244629,38.3251953,5.69000006
24002,24.002226,38.3244629,38.3251953,5.69000006
24003,24.003238,38.3244629,38.3251953,5.67999983
24004,24.004222,38.3244629,38.3251953,5.67999983
24005,24.005234,38.3244629,38.3251953,5.67999983
24006,24.006226,38.3244629,38.3251953,5.67999983
24007,24.007239,38.3244629,38.3251953,5.67999983
24008,24.008222,38.3244629,38.3251953,5.67999983
24009,24.009235,38.3244629,38.3251953,5.67999983
24010,24.010243,38.3244629,38.3251953,5.67999983
24011,24.011239,38.3244629,38.3251953,5.67999983
24012,24.012236,38.3244629,38.3251953,5.67999983
24013,24.013235,38.3244629,38.3251953,5.67999983
24014,24.014232,38.3244629,38.3251953,5.67999983
24015,24.015224,38.3244629,38.3251953,5.67999983
24016,24.016236,38.3244629,38.3251953,5.67999983
24017,24.017220,38.3244629,38.3251953,5.67999983
24018,24.018232,38.3244629,38.3251953,5.67999983
24019,24.019224,38.3244629,38.3251953,5.67999983
24020,24.020236,38.3244629,38.3251953,5.67999983
24021,24.021223,38.3244629,38.3251953,5.67999983
24022,24.022238,38.3244629,38.3251953,5.67999983
24023,24.023235,38.3244629,38.3251953,5.6500001
24024,24.024225,38.3244629,38.3251953,5.6500001
24025,24.025236,38.3244629,38.3251953,5.6500001
24026,24.026218,38.3244629,38.3251953,5.6500001
24027,24.027238,38.3244629,38.3251953,5.6500001
24028,24.028221,38.3244629,38.3251953,5.6500001
24029,24.029232,38.3244629,38.3251953,5.6500001
