Index,Time,(MiniPC_Data).is_shoot,(MiniPC_Data).buff_yaw,(MiniPC_Data).buff_pitch,((Shoot_Control).feed_ang).ref
7261,7.261091,0,-5273,-1645,1100.72925
7262,7.262093,0,-5273,-1645,1100.72925
7263,7.263089,0,-5273,-1645,1100.72925
7264,7.264091,0,-5273,-1645,1100.72925
7265,7.265087,0,-5273,-1645,1100.72925
7266,7.266090,0,-5273,-1645,1100.72925
7267,7.267086,0,-5273,-1645,1100.72925
7268,7.268088,0,-5273,-1645,1100.72925
7269,7.269093,0,-5273,-1645,1100.72925
7270,7.270101,0,-5273,-1645,1100.72925
7271,7.271085,0,-5273,-1642,1100.72925
7272,7.272102,0,-5273,-1642,1100.72925
7273,7.273085,0,-5273,-1642,1100.72925
7274,7.274091,0,-5273,-1642,1100.72925
7275,7.275093,0,-5273,-1642,1100.72925
7276,7.276089,0,-5273,-1642,1100.72925
7277,7.277091,0,-5273,-1642,1100.72925
7278,7.278087,0,-5273,-1642,1100.72925
7279,7.279089,0,-5273,-1642,1100.72925
7280,7.280088,0,-5273,-1642,1100.72925
7281,7.281090,0,-5273,-1642,1100.72925
7282,7.282104,0,-5273,-1642,1100.72925
7283,7.283087,0,-5273,-1642,1100.72925
7284,7.284093,0,-5273,-1642,1100.72925
7285,7.285085,0,-5273,-1642,1100.72925
7286,7.286091,0,-5273,-1642,1100.72925
7287,7.287092,0,-5273,-1642,1100.72925
7288,7.288088,0,-5273,-1642,1100.72925
7289,7.289089,0,-5273,-1642,1100.72925
7290,7.290087,0,-5273,-1642,1100.72925
7291,7.291088,0,-5273,-1642,1100.72925
7292,7.292093,0,-5273,-1642,1100.72925
7293,7.293103,0,-5273,-1642,1100.72925
7294,7.294086,0,-5273,-1642,1100.72925
7295,7.295091,0,-5273,-1642,1100.72925
7296,7.296092,0,-5273,-1642,1100.72925
7297,7.297088,0,-5273,-1643,1100.72925
7298,7.298089,0,-5293,-1643,1100.72925
7299,7.299102,0,-5293,-1643,1100.72925
7300,7.300088,0,-5293,-1643,1100.72925
7301,7.301093,0,-5293,-1643,1100.72925
7302,7.302085,0,-5293,-1643,1100.72925
7303,7.303090,0,-5293,-1643,1100.72925
7304,7.304104,0,-5293,-1643,1100.72925
7305,7.305087,0,-5293,-1643,1100.72925
7306,7.306093,0,-5293,-1643,1100.72925
7307,7.307085,0,-5293,-1643,1100.72925
7308,7.308089,0,-5293,-1643,1100.72925
7309,7.309090,0,-5293,-1643,1100.72925
7310,7.310089,0,-5293,-1643,1100.72925
7311,7.311090,0,-5293,-1643,1100.72925
7312,7.312086,0,-5293,-1643,1100.72925
7313,7.313087,0,-5293,-1643,1100.72925
7314,7.314092,0,-5293,-1643,1100.72925
7315,7.315103,0,-5293,-1643,1100.72925
7316,7.316086,0,-5293,-1643,1100.72925
7317,7.317091,0,-5293,-1643,1100.72925
7318,7.318092,0,-5293,-1643,1100.72925
7319,7.319088,0,-5293,-1643,1100.72925
7320,7.320092,0,-5293,-1643,1100.72925
7321,7.321088,0,-5293,-1643,1100.72925
7322,7.322090,0,-5293,-1643,1100.72925
7323,7.323086,0,-5293,-1643,1100.72925
7324,7.324087,0,-5268,-1638,1100.72925
7325,7.325092,0,-5268,-1638,1100.72925
7326,7.326108,0,-5268,-1638,1100.72925
7327,7.327091,0,-5268,-1638,1100.72925
7328,7.328088,0,-5268,-1638,1100.72925
7329,7.329107,0,-5268,-1638,1100.72925
7330,7.330086,0,-5268,-1638,1100.72925
7331,7.331092,0,-5268,-1638,1100.72925
7332,7.332093,0,-5268,-1638,1100.72925
7333,7.333089,0,-5268,-1638,1100.72925
7334,7.334091,0,-5268,-1638,1100.72925
7335,7.335088,0,-5268,-1638,1100.72925
7336,7.336131,0,-5268,-1638,1100.72925
7337,7.337087,0,-5268,-1638,1100.72925
7338,7.338093,0,-5268,-1638,1100.72925
7339,7.339089,0,-5268,-1638,1100.72925
7340,7.340085,0,-5268,-1638,1100.72925
7341,7.341090,0,-5268,-1638,1100.72925
7342,7.342092,0,-5268,-1638,1100.72925
7343,7.343088,0,-5268,-1638,1100.72925
7344,7.344090,0,-5268,-1638,1100.72925
7345,7.345086,0,-5268,-1638,1100.72925
7346,7.346089,0,-5268,-1638,1100.72925
7347,7.347085,0,-5268,-1638,1100.72925
7348,7.348108,0,-5268,-1638,1100.72925
7349,7.349091,0,-5268,-1638,1100.72925
7350,7.350091,0,-5268,-1638,1100.72925
7351,7.351092,0,-5268,-1638,1100.72925
7352,7.352089,0,-5271,-1636,1100.72925
7353,7.353091,0,-5271,-1636,1100.72925
7354,7.354086,0,-5271,-1636,1100.72925
7355,7.355087,0,-5271,-1636,1100.72925
7356,7.356091,0,-5271,-1636,1100.72925
7357,7.357092,0,-5271,-1636,1100.72925
7358,7.358088,0,-5271,-1636,1100.72925
7359,7.359103,0,-5271,-1636,1100.72925
7360,7.360092,0,-5271,-1636,1100.72925
7361,7.361088,0,-5271,-1636,1100.72925
7362,7.362090,0,-5271,-1636,1100.72925
7363,7.363085,0,-5271,-1636,1100.72925
7364,7.364086,0,-5271,-1636,1100.72925
7365,7.365091,0,-5271,-1636,1100.72925
7366,7.366092,0,-5271,-1636,1100.72925
7367,7.367088,0,-5271,-1636,1100.72925
7368,7.368089,0,-5271,-1636,1100.72925
7369,7.369093,0,-5271,-1636,1100.72925
7370,7.370167,0,-5271,-1636,1100.72925
7371,7.371087,0,-5271,-1636,1100.72925
7372,7.372092,0,-5271,-1636,1100.72925
7373,7.373093,0,-5271,-1636,1100.72925
7374,7.374089,0,-5271,-1636,1100.72925
7375,7.375090,0,-5271,-1636,1100.72925
7376,7.376085,0,-5271,-1636,1100.72925
7377,7.377086,0,-5271,-1636,1100.72925
7378,7.378092,0,-5271,-1636,1100.72925
7379,7.379093,0,-5271,-1636,1100.72925
7380,7.380091,0,-5271,-1636,1100.72925
7381,7.381105,0,-5285,-1637,1100.72925
7382,7.382088,0,-5285,-1637,1100.72925
7383,7.383093,0,-5285,-1637,1100.72925
7384,7.384085,0,-5285,-1637,1100.72925
7385,7.385090,0,-5285,-1637,1100.72925
7386,7.386092,0,-5285,-1637,1100.72925
7387,7.387087,0,-5285,-1637,1100.72925
7388,7.388088,0,-5285,-1637,1100.72925
7389,7.389104,0,-5285,-1637,1100.72925
7390,7.390091,0,-5285,-1637,1100.72925
7391,7.391088,0,-5285,-1637,1100.72925
7392,7.392181,0,-5285,-1637,1100.72925
7393,7.393093,0,-5285,-1637,1100.72925
7394,7.394086,0,-5285,-1637,1100.72925
7395,7.395092,0,-5285,-1637,1100.72925
7396,7.396085,0,-5285,-1637,1100.72925
7397,7.397090,0,-5285,-1637,1100.72925
7398,7.398092,0,-5285,-1637,1100.72925
7399,7.399088,0,-5285,-1637,1100.72925
7400,7.400093,0,-5285,-1637,1100.72925
7401,7.401090,0,-5285,-1637,1100.72925
7402,7.402092,0,-5285,-1637,1100.72925
7403,7.403088,0,-5285,-1637,1100.72925
7404,7.404124,0,-5285,-1637,1100.72925
7405,7.405092,0,-5285,-1637,1100.72925
7406,7.406088,0,-5285,-1637,1100.72925
7407,7.407236,0,-5285,-1637,1100.72925
7408,7.408090,0,-5285,-1637,1100.72925
7409,7.409087,0,-5285,-1637,1100.72925
7410,7.410092,0,-5292,-1637,1100.72925
7411,7.411089,1,-5292,-1637,1100.72925
7412,7.412091,1,-5292,-1637,1100.72925
7413,7.413087,1,-5292,-1637,1100.72925
