Index,Time,(GimbalYaw_Control).present_mode,(GimbalYaw_Control).last_mode,(GimbalYaw_Control).yaw_ref,(GimbalYaw_Control).yaw_position_fdb
38842,38.846385,1,1,0.0104719754,0.00705223484
38843,38.847472,1,1,0.0104719754,0.00705223484
38844,38.848382,1,1,0.0104719754,0.0070655928
38845,38.849386,1,1,0.0104719754,0.0070655928
38846,38.850384,1,1,0.0104719754,0.0070655928
38847,38.851387,1,1,0.0104719754,0.0070655928
38848,38.852386,1,1,0.0104719754,0.00708215032
38849,38.853388,1,1,0.0104719754,0.00708215032
38850,38.854382,1,1,0.0104719754,0.00708215032
38851,38.855385,1,1,0.0104719754,0.007094556
38852,38.856384,1,1,0.0104719754,0.007094556
38853,38.857387,1,1,0.0104719754,0.007094556
38854,38.858402,1,1,0.0104719754,0.007094556
38855,38.859389,1,1,0.0104719754,0.007094556
38856,38.860388,1,1,0.0104719754,0.00710900081
38857,38.861383,1,1,0.0104719754,0.00710900081
38858,38.862406,1,1,0.0104719754,0.00710900081
38859,38.863383,1,1,0.0104719754,0.00710900081
38860,38.864389,1,1,0.0104719754,0.0071030492
38861,38.865388,1,1,0.0104719754,0.0071030492
38862,38.866383,1,1,0.0104719754,0.0071030492
38863,38.867389,1,1,0.0104719754,0.00709939795
38864,38.868384,1,1,0.0104719754,0.00709939795
38865,38.869399,1,1,0.0104719754,0.00709939795
38866,38.870386,1,1,0.0104719754,0.00709939795
38867,38.871385,1,1,0.0104719754,0.00709939795
38868,38.872388,1,1,0.0104719754,0.00708391424
38869,38.873387,1,1,0.0104719754,0.00708391424
38870,38.874385,1,1,0.0104719754,0.00708391424
38871,38.875383,1,1,0.0104719754,0.00708391424
38872,38.876386,1,1,0.0104719754,0.00706315087
38873,38.877384,1,1,0.0104719754,0.00706315087
38874,38.878385,1,1,0.0104719754,0.00706315087
38875,38.879410,1,1,0.0104719754,0.00706588244
38876,38.880384,1,1,0.0104719754,0.00706588244
38877,38.881387,1,1,0.0104719754,0.00706588244
38878,38.882385,1,1,0.0104719754,0.00706588244
38879,38.883403,1,1,0.0104719754,0.00706588244
38880,38.884384,1,1,0.0104719754,0.00703322934
38881,38.885382,1,1,0.0104719754,0.00703322934
38882,38.886384,1,1,0.0104719754,0.00703322934
38883,38.887382,1,1,0.0104719754,0.00703322934
38884,38.888384,1,1,0.0104719754,0.00704026408
38885,38.889444,1,1,0.0104719754,0.00704026408
38886,38.890384,1,1,0.0104719754,0.00704026408
38887,38.891386,1,1,0.0104719754,0.00701514864
38888,38.892384,1,1,0.0104719754,0.00701514864
38889,38.893386,1,1,0.0104719754,0.00701514864
38890,38.894387,1,1,0.0104719754,0.00701514864
38891,38.895389,1,1,0.0104719754,0.00701514864
38892,38.896387,1,1,0.0104719754,0.00704029528
38893,38.897389,1,1,0.0104719754,0.00704029528
38894,38.898387,1,1,0.0104719754,0.00704029528
38895,38.899389,1,1,0.0104719754,0.00704029528
38896,38.900387,1,1,0.0104719754,0.00704723923
38897,38.901402,1,1,0.0104719754,0.00704723923
38898,38.902389,1,1,0.0104719754,0.00704723923
38899,38.903386,1,1,0.0104719754,0.00706707919
38900,38.904384,1,1,0.0104719754,0.00706707919
38901,38.905389,1,1,0.0104719754,0.00706707919
38902,38.906384,1,1,0.0104719754,0.00706707919
38903,38.907389,1,1,0.0104719754,0.00706707919
38904,38.908384,1,1,0.0104719754,0.00706338091
38905,38.909389,1,1,0.0104719754,0.00706338091
38906,38.910384,1,1,0.0104719754,0.00706338091
38907,38.911399,1,1,0.0104719754,0.00706338091
38908,38.912386,1,1,0.0104719754,0.00707363337
38909,38.913384,1,1,0.0104719754,0.00707363337
38910,38.914382,1,1,0.0104719754,0.00707363337
38911,38.915389,1,1,0.0104719754,0.00707953563
38912,38.916384,1,1,0.0104719754,0.00707953563
38913,38.917382,1,1,0.0104719754,0.00707953563
38914,38.918385,1,1,0.0104719754,0.00707953563
38915,38.919384,1,1,0.0104719754,0.00707953563
38916,38.920387,1,1,0.0104719754,0.00708321948
38917,38.921519,1,1,0.0104719754,0.00708321948
38918,38.922417,1,1,0.0104719754,0.00708321948
38919,38.923451,1,1,0.0104719754,0.00708321948
38920,38.924387,1,1,0.0104719754,0.0070803999
38921,38.925382,1,1,0.0104719754,0.0070803999
38922,38.926388,1,1,0.0104719754,0.0070803999
38923,38.927383,1,1,0.0104719754,0.00709923031
38924,38.928382,1,1,0.0104719754,0.00709923031
38925,38.929385,1,1,0.0104719754,0.00709923031
38926,38.930384,1,1,0.0104719754,0.00709923031
38927,38.931387,1,1,0.0104719754,0.00709923031
38928,38.932385,1,1,0.0104719754,0.00713494839
38929,38.933388,1,1,0.0104719754,0.00713494839
38930,38.934382,1,1,0.0104719754,0.00713494839
38931,38.935401,1,1,0.0104719754,0.00713494839
38932,38.936388,1,1,0.0104719754,0.00713328179
38933,38.937397,1,1,0.0104719754,0.00713328179
38934,38.938384,1,1,0.0104719754,0.00713328179
38935,38.939383,1,1,0.0104719754,0.00715310965
38936,38.940386,1,1,0.0104719754,0.00715310965
38937,38.941384,1,1,0.0104719754,0.00715310965
38938,38.942387,1,1,0.0104719754,0.00715310965
38939,38.943384,1,1,0.0104719754,0.00715310965
38940,38.944389,1,1,0.0104719754,0.00715310965
38941,38.945400,1,1,0.0104719754,0.00715382444
38942,38.946386,1,1,0.0104719754,0.00715382444
38943,38.947384,1,1,0.0104719754,0.00715382444
38944,38.948386,1,1,0.0104719754,0.00716514373
38945,38.949384,1,1,0.0104719754,0.00716514373
38946,38.950386,1,1,0.0104719754,0.00716514373
38947,38.951384,1,1,0.0104719754,0.00718066283
38948,38.952386,1,1,0.0104719754,0.00718066283
38949,38.953384,1,1,0.0104719754,0.00718066283
38950,38.954389,1,1,0.0104719754,0.00718066283
38951,38.955404,1,1,0.0104719754,0.00718066283
38952,38.956382,1,1,0.0104719754,0.00721328333
38953,38.957388,1,1,0.0104719754,0.00721328333
38954,38.958382,1,1,0.0104719754,0.00721328333
38955,38.959388,1,1,0.0104719754,0.00721328333
38956,38.960383,1,1,0.0104719754,0.00720305461
38957,38.961388,1,1,0.0104719754,0.00720305461
38958,38.962383,1,1,0.0104719754,0.00720305461
38959,38.963388,1,1,0.0104719754,0.00719501451
38960,38.964386,1,1,0.0104719754,0.00719501451
38961,38.965492,1,1,0.0104719754,0.00719501451
38962,38.966386,1,1,0.0104719754,0.00719501451
38963,38.967389,1,1,0.0104719754,0.00719501451
38964,38.968387,1,1,0.0104719754,0.00721287122
38965,38.969389,1,1,0.0104719754,0.00721287122
38966,38.970387,1,1,0.0104719754,0.00721287122
38967,38.971389,1,1,0.0104719754,0.00721287122
38968,38.972387,1,1,0.0104719754,0.00721127912
38969,38.973389,1,1,0.0104719754,0.00721127912
38970,38.974389,1,1,0.0104719754,0.00721127912
38971,38.975489,1,1,0.0104719754,0.0072139767
38972,38.976387,1,1,0.0104719754,0.0072139767
